dim,w,c,f_name
9,"[0.77964,0.9861 ,0.05922,0.10846,0.61382,0.79233,0.11912,0.85233,0.52001]","[0.66608,0.7405 ,0.19475,0.43159,1.75024,2.10305,1.89625,0.73135,0.4862 ]",ZHOU
9,"[0.59286,0.05296,0.223  ,0.58241,0.15376,0.25557,0.60025,0.85236,0.62097]","[0.93563,1.09048,0.08492,0.09687,1.46358,0.57444,1.17857,2.02552,1.54999]",ZHOU
9,"[0.20337,0.75747,0.0714 ,0.13285,0.79529,0.57781,0.6039 ,0.94022,0.28272]","[0.56075,0.56799,1.17619,1.50532,1.0742 ,1.46791,0.98504,1.38812,0.27447]",ZHOU
9,"[0.73642,0.26112,0.6933 ,0.34835,0.00413,0.79109,0.51529,0.35246,0.71772]","[1.21754,1.73317,2.4043 ,0.25987,0.41813,0.52425,0.69681,0.61109,1.13484]",ZHOU
9,"[0.99967,0.89262,0.71875,0.43049,0.63749,0.47916,0.48471,0.68635,0.35974]","[1.28585,0.60749,1.60017,1.03473,1.37498,0.90941,0.16496,0.97771,1.0447 ]",ZHOU
9,"[0.94077,0.60101,0.94355,0.74063,0.23137,0.43057,0.54094,0.7135 ,0.10076]","[0.92064,1.64787,0.28206,1.54807,0.18469,1.98944,1.98585,0.38407,0.0573 ]",ZHOU
9,"[0.06327,0.64656,0.49389,0.53619,0.45247,0.30279,0.9057 ,0.27249,0.56076]","[0.73675,0.07379,1.58539,1.71504,0.8349 ,0.8858 ,1.80403,0.18292,1.18138]",ZHOU
9,"[0.74522,0.63452,0.22917,0.00236,0.69137,0.85242,0.13267,0.40489,0.54107]","[0.25386,0.34363,0.7646 ,2.30073,0.64531,2.90337,1.18642,0.03223,0.56986]",ZHOU
9,"[0.86063,0.90013,0.10585,0.1754 ,0.90293,0.64757,0.55896,0.87495,0.68746]","[1.30269,1.67575,0.16308,1.00475,0.91669,0.87765,1.1523 ,1.46807,0.43902]",ZHOU
9,"[0.90327,0.28351,0.43122,0.46471,0.58469,0.84422,0.7496 ,0.86338,0.42763]","[1.40761,0.7854 ,1.30369,1.60099,0.90415,1.39401,1.0789 ,0.35516,0.1701 ]",ZHOU
9,"[0.39842,0.1867 ,0.72793,0.70646,0.22637,0.48294,0.13081,0.49762,0.87874]","[0.75054,0.40236,0.42226,1.47115,0.0923 ,1.25301,1.06952,1.67015,1.86872]",ZHOU
9,"[0.05494,0.66966,0.12317,0.7656 ,0.85697,0.76718,0.96046,0.66637,0.14434]","[0.41708,0.69659,1.22267,1.12733,0.93196,1.42298,1.40825,0.90804,0.8651 ]",ZHOU
9,"[0.3155 ,0.81818,0.45395,0.32899,0.89164,0.86661,0.78726,0.02968,0.30925]","[0.44561,2.27405,1.02192,0.38058,2.06624,1.49495,0.16827,0.0831 ,1.06527]",ZHOU
9,"[0.9789 ,0.88554,0.58994,0.96122,0.13393,0.92548,0.00199,0.48065,0.05251]","[0.78154,0.48244,0.41385,1.24802,1.2081 ,1.58085,1.70381,0.49713,1.08425]",ZHOU
9,"[0.83474,0.84434,0.5212 ,0.19219,0.36262,0.92245,0.84664,0.78475,0.22867]","[0.51663,0.40735,1.13579,1.27406,1.61433,1.56507,0.26075,0.44346,1.78257]",ZHOU
9,"[0.62803,0.16965,0.79483,0.22467,0.33691,0.87804,0.59435,0.14581,0.34647]","[2.15085,0.76173,0.63247,0.96343,1.19882,0.06447,1.80541,0.06555,1.35728]",ZHOU
9,"[0.87788,0.88723,0.98976,0.5603 ,0.62155,0.809  ,0.4927 ,0.3651 ,0.53954]","[0.31769,0.17924,0.40316,1.45248,1.71098,1.50187,1.23073,0.74254,1.46131]",ZHOU
9,"[0.68388,0.04682,0.35625,0.48261,0.98049,0.53434,0.2051 ,0.62504,0.85027]","[0.456  ,0.70184,0.12271,1.37547,1.89282,1.83212,1.61352,0.97473,0.03079]",ZHOU
9,"[0.70531,0.64736,0.27317,0.73079,0.00701,0.53072,0.28988,0.11124,0.13137]","[1.21211,1.2119 ,0.52303,0.05278,1.61001,1.01999,0.53293,1.91881,0.91844]",ZHOU
9,"[0.04662,0.11394,0.01269,0.7864 ,0.79404,0.54079,0.55022,0.98844,0.57396]","[1.13082,1.21271,1.60799,0.91924,1.20755,0.21934,0.46599,1.33434,0.90202]",ZHOU
9,"[0.99718,0.60673,0.53718,0.1543 ,0.26065,0.49015,0.91905,0.23598,0.46131]","[0.04012,1.31441,0.3634 ,0.45461,1.40325,1.42956,1.26921,1.42513,1.30031]",ZHOU
9,"[0.51141,0.50574,0.83537,0.35994,0.49734,0.84078,0.38744,0.7569 ,0.42877]","[0.7169 ,1.63368,1.2128 ,0.65171,1.32416,0.22036,1.46191,0.44791,1.33058]",ZHOU
9,"[0.65172,0.74728,0.24573,0.05552,0.85309,0.97364,0.59648,0.09558,0.22357]","[1.20915,0.13718,0.6892 ,2.22002,1.337  ,0.17493,1.59385,0.76162,0.87706]",ZHOU
9,"[0.95698,0.18357,0.49015,0.28085,0.96502,0.86877,0.80408,0.70276,0.46843]","[0.79583,1.23417,1.15606,1.09376,1.40704,0.84914,0.30583,0.87493,1.28325]",ZHOU
9,"[0.35436,0.08367,0.32915,0.26609,0.90043,0.54927,0.08215,0.20013,0.01499]","[0.31396,0.93144,0.62236,0.90532,1.72688,0.16967,1.56333,1.22064,1.54639]",ZHOU
9,"[0.49271,0.12426,0.37563,0.45715,0.34623,0.71927,0.74021,0.12661,0.70687]","[1.25105,0.93617,1.37086,0.60279,1.04724,1.46168,0.37062,1.47193,0.48766]",ZHOU
9,"[0.57135,0.56579,0.26236,0.72963,0.93533,0.18304,0.42507,0.66415,0.95868]","[0.29141,1.6082 ,0.16487,1.8349 ,1.24411,0.13072,1.54515,1.47478,0.70586]",ZHOU
9,"[0.32017,0.02003,0.68722,0.17949,0.71296,0.6454 ,0.1417 ,0.7849 ,0.4686 ]","[0.64233,0.99927,0.72211,0.87288,0.42217,1.24383,1.21553,1.51316,1.36873]",ZHOU
9,"[0.35817,0.14232,0.67861,0.67054,0.41153,0.28873,0.8236 ,0.39549,0.22902]","[0.87091,1.39795,0.97899,1.25855,0.3285 ,0.98257,1.0694 ,1.36149,0.75164]",ZHOU
9,"[0.74315,0.75277,0.70219,0.2267 ,0.79854,0.56818,0.96214,0.6026 ,0.61963]","[1.13834,0.65435,1.11607,0.98441,1.98497,0.52413,0.28078,1.35426,0.96269]",ZHOU
9,"[0.00497,0.49723,0.19818,0.5906 ,0.54918,0.11838,0.66531,0.31043,0.40879]","[1.59525,0.76278,0.45096,1.15741,0.23264,1.62533,1.37121,0.75314,1.05129]",ZHOU
9,"[0.04215,0.65386,0.19657,0.0375 ,0.90122,0.28842,0.90224,0.73845,0.27023]","[0.00844,0.84138,1.93979,0.05701,0.76832,0.51825,1.94186,1.19426,1.7307 ]",ZHOU
9,"[0.74101,0.78729,0.24557,0.98001,0.85873,0.19167,0.16766,0.96328,0.41827]","[1.85761,1.78127,0.1272 ,0.92428,2.23297,0.36603,0.07571,0.81994,0.815  ]",ZHOU
9,"[0.66375,0.72026,0.47018,0.74913,0.31728,0.02869,0.92614,0.31802,0.30514]","[1.52669,0.06347,1.50865,1.23707,1.60304,0.32803,1.37017,0.5024 ,0.86048]",ZHOU
9,"[0.7244 ,0.45872,0.09923,0.35059,0.20492,0.47728,0.95933,0.14238,0.24049]","[1.43112,0.45339,0.78825,0.14381,1.49312,0.22501,2.07149,0.83505,1.55876]",ZHOU
9,"[0.27852,0.19241,0.06962,0.04157,0.43699,0.26177,0.1882 ,0.6142 ,0.32472]","[0.53549,0.89252,0.68561,1.23034,0.68748,0.55729,0.72917,1.47532,2.2068 ]",ZHOU
9,"[0.19648,0.29141,0.20716,0.88303,0.40248,0.33959,0.29328,0.80119,0.53654]","[2.05653,0.58842,0.88687,0.49202,2.51179,0.30419,0.24261,0.9114 ,1.00618]",CONTINUOUS
9,"[0.63492,0.93986,0.61547,0.95312,0.62636,0.58845,0.4882 ,0.62713,0.3865 ]","[2.03797,0.24294,0.41353,1.32198,1.8708 ,0.38599,0.22163,1.24964,1.25552]",CONTINUOUS
9,"[0.45754,0.4673 ,0.37523,0.36539,0.11788,0.95656,0.69099,0.97003,0.014  ]","[1.30372,0.5918 ,0.42303,1.07761,0.59222,1.35147,0.96632,1.42482,1.269  ]",CONTINUOUS
9,"[0.50404,0.59182,0.2432 ,0.65509,0.71452,0.80679,0.495  ,0.215  ,0.69284]","[0.89388,1.24754,1.5602 ,0.81095,1.16033,1.25542,0.82446,1.14695,0.10027]",CONTINUOUS
9,"[0.46839,0.22708,0.53042,0.02545,0.09176,0.40663,0.65892,0.59524,0.24749]","[1.09945,0.73111,1.20864,0.84585,0.72893,1.37826,1.18565,0.72207,1.10004]",CONTINUOUS
9,"[0.5106 ,0.08729,0.9734 ,0.57065,0.76852,0.37506,0.70124,0.73265,0.054  ]","[0.29736,0.33533,1.27286,1.15717,0.29927,1.47067,1.1916 ,1.41518,1.56054]",CONTINUOUS
9,"[0.71837,0.83167,0.37938,0.35215,0.36195,0.63881,0.33639,0.32592,0.62557]","[0.15397,0.75826,0.37995,0.19864,0.6953 ,2.40105,0.07131,2.36469,1.97684]",CONTINUOUS
9,"[0.03039,0.44553,0.39334,0.87686,0.94468,0.26182,0.5913 ,0.53365,0.57019]","[1.37788,0.34501,1.41209,1.0033 ,0.50218,0.9457 ,1.33236,1.06575,1.01572]",CONTINUOUS
9,"[0.66316,0.42446,0.89716,0.11263,0.50717,0.83719,0.47552,0.63455,0.84654]","[0.7924 ,1.22873,1.61724,0.87458,0.58687,0.85919,1.2591 ,0.73612,1.04578]",CONTINUOUS
9,"[0.10144,0.70736,0.60305,0.68676,0.15908,0.77403,0.55862,0.78079,0.42046]","[0.04966,1.2478 ,1.87413,0.66908,0.76747,1.01455,0.46676,2.04478,0.86577]",CONTINUOUS
9,"[0.63426,0.52811,0.28039,0.41449,0.12294,0.90359,0.51982,0.39364,0.69611]","[0.33182,0.93489,0.81208,1.4008 ,0.58519,1.37112,0.68098,1.14451,1.73862]",CONTINUOUS
9,"[0.29698,0.88146,0.51681,0.44606,0.93488,0.86888,0.06971,0.99844,0.05779]","[1.17098,1.9157 ,0.55636,0.59635,0.53383,1.55441,1.0353 ,1.458  ,0.17907]",CONTINUOUS
9,"[0.14353,0.31934,0.28137,0.18314,0.4755 ,0.81748,0.90098,0.80571,0.46799]","[1.63824,0.37054,0.76298,0.59604,0.54962,0.99596,1.86025,1.51664,0.70974]",CONTINUOUS
9,"[0.7201 ,0.94368,0.43252,0.98364,0.59522,0.17685,0.01427,0.46252,0.29893]","[0.23318,0.35911,1.3037 ,0.88908,1.03798,0.80813,1.87854,2.09325,0.39703]",CONTINUOUS
9,"[0.8247 ,0.44616,0.69722,0.23309,0.07624,0.27739,0.75977,0.87036,0.96183]","[2.22695,0.53035,0.96953,0.46562,0.12844,1.40006,0.41148,1.58541,1.28216]",CONTINUOUS
9,"[0.901  ,0.86332,0.85396,0.85986,0.1146 ,0.33482,0.5475 ,0.48119,0.05539]","[1.56229,0.83232,0.71525,1.23133,0.22075,1.11859,0.44344,1.3474 ,1.52864]",CONTINUOUS
9,"[0.25568,0.52246,0.12486,0.18736,0.92124,0.56714,0.40022,0.78647,0.20496]","[1.33301,0.12395,0.35445,1.99429,0.45299,1.71772,1.72847,1.06483,0.23029]",CONTINUOUS
9,"[0.63464,0.51401,0.77274,0.10365,0.95059,0.46091,0.56638,0.42732,0.71007]","[0.07319,1.69917,0.27821,1.24272,1.51682,0.82704,2.62619,0.42576,0.31088]",CONTINUOUS
9,"[0.52695,0.82882,0.13375,0.88477,0.06504,0.35973,0.56464,0.42168,0.46793]","[0.67784,0.37554,1.33975,1.0348 ,1.41724,1.09642,1.60106,1.23408,0.22327]",CONTINUOUS
9,"[0.21986,0.82547,0.82483,0.28748,0.43474,0.72635,0.32879,0.10324,0.64198]","[0.55352,1.68644,1.41637,0.74563,1.0755 ,0.35146,0.8627 ,1.19119,1.11719]",CONTINUOUS
9,"[0.74215,0.30902,0.89189,0.9175 ,0.10132,0.42561,0.91156,0.91946,0.96826]","[2.4722 ,0.07399,0.32647,0.20238,1.11195,0.67892,1.734  ,0.39008,2.01001]",CONTINUOUS
9,"[0.91478,0.96608,0.14708,0.77473,0.47222,0.06689,0.94676,0.04963,0.06699]","[0.82992,0.88125,0.90127,1.85268,0.91327,0.98965,0.41052,0.37399,1.84746]",CONTINUOUS
9,"[0.84772,0.36657,0.96395,0.70015,0.10953,0.56507,0.13084,0.62457,0.39861]","[0.17308,0.41738,0.51807,2.31057,1.37739,0.81397,0.42188,2.41185,0.55582]",CONTINUOUS
9,"[0.27672,0.53386,0.08042,0.83904,0.82865,0.76788,0.07266,0.85168,0.33458]","[1.31755,1.80532,0.05369,1.57405,1.70835,0.68217,0.32616,1.08438,0.44833]",CONTINUOUS
9,"[0.04806,0.32772,0.24325,0.082  ,0.0273 ,0.14307,0.80559,0.10463,0.11405]","[1.26356,1.71767,0.8487 ,0.57159,0.78414,1.37592,0.0015 ,0.46452,1.9724 ]",CONTINUOUS
9,"[0.99609,0.31382,0.19821,0.52826,0.10631,0.78063,0.37031,0.1967 ,0.79385]","[0.73374,0.39207,0.6737 ,0.30706,0.47285,1.30073,1.45481,1.70049,1.96455]",CONTINUOUS
9,"[0.85334,0.23334,0.28599,0.83181,0.32149,0.88891,0.34529,0.87048,0.20462]","[1.16958,1.14629,1.76448,0.16139,0.43228,0.83806,1.16803,1.07946,1.24044]",CONTINUOUS
9,"[0.32507,0.54244,0.23271,0.95224,0.71673,0.99152,0.81411,0.6264 ,0.17249]","[0.12482,0.49051,1.60946,1.47702,1.32647,1.13996,1.37057,0.90839,0.55279]",CONTINUOUS
9,"[0.22761,0.48296,0.03949,0.36669,0.95482,0.99533,0.21718,0.17201,0.7719 ]","[1.34273,0.77671,0.93735,0.77226,0.65885,0.01089,0.42168,2.11003,1.9695 ]",CONTINUOUS
9,"[0.17408,0.92905,0.85953,0.95502,0.49447,0.63794,0.63424,0.33752,0.84745]","[1.87727,1.63812,0.01856,0.80155,0.79841,0.61186,1.51946,1.19137,0.5434 ]",CONTINUOUS
9,"[0.17853,0.31557,0.36861,0.81632,0.12537,0.35473,0.27462,0.60767,0.38701]","[1.81575,1.08345,0.30292,0.46455,0.10672,0.90917,1.96946,2.04823,0.29976]",CONTINUOUS
9,"[0.69525,0.93181,0.76602,0.36062,0.84722,0.84071,0.34617,0.79213,0.79892]","[0.7953 ,0.58674,1.38299,0.34522,1.4749 ,0.8922 ,1.53355,0.7522 ,1.23689]",CONTINUOUS
9,"[0.87692,0.74032,0.0572 ,0.5971 ,0.30529,0.27056,0.5893 ,0.9204 ,0.96089]","[0.29183,1.82248,1.15483,1.02226,0.967  ,0.92689,0.07651,1.1526 ,1.5856 ]",CONTINUOUS
9,"[0.00786,0.39821,0.70753,0.85955,0.72505,0.66111,0.64568,0.1137 ,0.41   ]","[1.0913 ,0.65708,1.51532,1.43569,0.70582,0.98469,1.04994,0.03227,1.52789]",CONTINUOUS
9,"[0.97797,0.52366,0.33391,0.59537,0.46178,0.31192,0.62487,0.50363,0.2247 ]","[2.36898,0.3356 ,1.15068,1.32369,0.78357,0.99886,0.25754,1.52959,0.25148]",CONTINUOUS
9,"[0.19564,0.18059,0.17356,0.79804,0.71463,0.25977,0.7539 ,0.39455,0.06578]","[0.8158 ,0.7974 ,0.90883,1.33976,0.8333 ,1.065  ,1.80524,0.2849 ,1.14979]",CONTINUOUS
9,"[0.82831,0.03276,0.78348,0.10472,0.02482,0.0533 ,0.0899 ,0.89648,0.90008]","[2.07062,0.0024 ,0.43574,1.41043,0.73566,1.82737,1.25163,0.90315,0.36301]",CONTINUOUS
9,"[0.14086,0.18099,0.45582,0.95028,0.98379,0.80606,0.26542,0.25552,0.06925]","[0.49921,1.56803,1.40166,0.78087,1.45924,1.62216,0.12422,1.37518,0.16942]",CONTINUOUS
9,"[0.95082,0.73851,0.22173,0.23459,0.65023,0.0782 ,0.10838,0.63388,0.47806]","[2.12418,0.57033,0.43385,1.47444,0.48657,0.76867,0.6207 ,1.8524 ,0.66886]",CONTINUOUS
9,"[0.89318,0.83528,0.34282,0.05901,0.9898 ,0.06255,0.09186,0.17778,0.86822]","[1.12553,1.44107,0.1501 ,1.12368,1.29692,1.28574,0.48532,1.21153,0.88013]",CONTINUOUS
9,"[0.61601,0.1832 ,0.6783 ,0.6169 ,0.53543,0.5059 ,0.99149,0.17442,0.23349]","[0.01289,0.56839,0.93699,1.09545,0.1666 ,1.03252,2.66832,0.47336,2.04549]",CONTINUOUS
9,"[0.03428,0.41208,0.0412 ,0.21696,0.13774,0.43729,0.34731,0.22171,0.09498]","[0.53431,1.47351,1.54388,1.76055,0.92757,0.78637,1.69642,0.05767,0.21972]",CONTINUOUS
9,"[0.36899,0.05659,0.60264,0.96589,0.4847 ,0.84637,0.40384,0.16378,0.12763]","[1.32045,0.78783,0.99991,0.91784,0.04976,0.94257,1.40909,1.19236,1.3802 ]",CONTINUOUS
9,"[0.64631,0.15224,0.43214,0.33715,0.99083,0.09493,0.74895,0.13931,0.00504]","[2.16995,0.70534,2.09512,1.13429,0.80444,0.5226 ,0.99974,0.27829,0.29023]",CONTINUOUS
9,"[0.37539,0.9862 ,0.60763,0.46963,0.39962,0.85035,0.66758,0.74296,0.95141]","[0.23008,1.18583,0.72069,2.06551,0.71366,1.01755,1.54788,0.92514,0.59367]",CONTINUOUS
9,"[0.23356,0.07782,0.02154,0.87517,0.9834 ,0.11806,0.61059,0.90751,0.58439]","[1.58475,0.12088,1.17557,0.86015,1.17438,1.23091,1.43529,0.4082 ,1.00987]",CONTINUOUS
9,"[0.73555,0.28591,0.01112,0.83074,0.46384,0.86765,0.70545,0.23523,0.52918]","[0.41616,0.21493,1.4507 ,1.44349,1.68256,1.99085,0.24592,0.2522 ,1.30319]",CONTINUOUS
9,"[0.27206,0.344  ,0.34344,0.8373 ,0.34622,0.19792,0.82655,0.51054,0.19569]","[1.68005,0.35278,2.04254,0.60841,1.70385,0.80848,0.4265 ,0.27615,1.10125]",CONTINUOUS
9,"[0.8412 ,0.75288,0.73202,0.34381,0.11666,0.23857,0.59349,0.32797,0.45981]","[1.6463 ,0.76179,0.7797 ,0.63768,0.80349,0.70603,0.5356 ,1.79169,1.33771]",CONTINUOUS
9,"[0.1597 ,0.3294 ,0.2153 ,0.41619,0.65927,0.962  ,0.94349,0.72821,0.6058 ]","[1.88701,1.89959,0.69134,0.55184,0.59266,0.22603,0.38634,1.56993,1.19527]",CONTINUOUS
9,"[0.89345,0.34427,0.06177,0.49088,0.00936,0.99282,0.41686,0.28638,0.55299]","[1.38666,1.06416,0.92575,0.78349,0.54966,1.69876,1.31129,0.01871,1.26152]",CORNER_PEAK
9,"[0.51587,0.44338,0.77213,0.46531,0.03314,0.32869,0.21928,0.02286,0.10243]","[0.51218,0.55452,0.38541,1.21405,1.892  ,1.7197 ,0.06001,2.63528,0.02685]",CORNER_PEAK
9,"[0.49705,0.96604,0.0986 ,0.43527,0.74042,0.21458,0.64359,0.55227,0.25801]","[1.44475,1.98408,0.80421,0.69602,1.24504,0.8838 ,0.4707 ,0.81621,0.6552 ]",CORNER_PEAK
9,"[0.7052 ,0.61026,0.40852,0.5615 ,0.40292,0.66254,0.42862,0.12729,0.95643]","[0.46594,0.32477,1.14778,0.89306,0.0508 ,1.94651,0.39964,1.38976,2.38173]",CORNER_PEAK
9,"[0.11484,0.23261,0.0425 ,0.71483,0.74201,0.72647,0.95772,0.71137,0.73574]","[0.79257,0.38399,1.19181,1.18911,1.64728,0.96695,0.76831,0.67086,1.38911]",CORNER_PEAK
9,"[0.8499 ,0.76024,0.99857,0.65612,0.21127,0.64248,0.99851,0.05707,0.47753]","[0.68858,0.90213,2.18892,0.65257,1.66189,0.18084,0.0851 ,0.5319 ,2.10807]",CORNER_PEAK
9,"[0.91004,0.53515,0.94894,0.3236 ,0.80894,0.83608,0.18679,0.39899,0.52287]","[0.14158,1.10015,1.80686,1.67453,0.40948,0.25893,2.03801,0.58146,0.98899]",CORNER_PEAK
9,"[0.32666,0.18881,0.91932,0.70134,0.53288,0.01915,0.3659 ,0.42403,0.3884 ]","[0.39706,1.49893,1.15729,0.00985,1.29572,1.50065,1.69251,0.82246,0.62553]",CORNER_PEAK
9,"[0.76964,0.45728,0.71884,0.037  ,0.92766,0.59207,0.3313 ,0.73138,0.05801]","[0.97354,0.80484,1.49597,1.3459 ,0.54739,0.66018,0.52267,1.71942,0.93008]",CORNER_PEAK
9,"[0.08068,0.76154,0.85267,0.67767,0.93915,0.24688,0.2889 ,0.16509,0.59763]","[0.45436,0.11091,0.15723,0.65275,1.69262,1.14396,1.81734,1.13786,1.83297]",CORNER_PEAK
9,"[0.36109,0.48655,0.28356,0.11067,0.32283,0.8486 ,0.70049,0.95464,0.4641 ]","[0.15867,0.04553,1.64135,1.71997,0.34883,1.39219,0.2636 ,1.49601,1.93384]",CORNER_PEAK
9,"[0.7123 ,0.50848,0.65261,0.95995,0.66417,0.36171,0.04568,0.26055,0.4162 ]","[0.02966,1.84213,0.56989,1.70692,0.32782,1.53423,1.36311,1.40314,0.22309]",CORNER_PEAK
9,"[0.1791 ,0.18477,0.72051,0.52765,0.91695,0.11219,0.92033,0.13528,0.23637]","[0.57638,1.44555,0.48566,1.25174,0.61613,1.11316,0.66595,1.57335,1.27208]",CORNER_PEAK
9,"[0.95893,0.55556,0.90356,0.8236 ,0.68412,0.11205,0.75431,0.74546,0.92495]","[0.35285,1.03697,0.23734,1.39   ,0.63458,2.38363,0.83499,1.89153,0.2381 ]",CORNER_PEAK
9,"[0.33285,0.05406,0.90303,0.71347,0.9536 ,0.72452,0.14935,0.21196,0.02363]","[0.21963,2.2936 ,1.08142,0.22139,2.07468,1.42427,0.475  ,0.56756,0.64245]",CORNER_PEAK
9,"[0.32305,0.60863,0.19263,0.38634,0.27929,0.14228,0.09555,0.27282,0.34489]","[1.08943,0.75002,1.21782,0.06422,1.26429,1.28791,1.74536,1.16908,0.41187]",CORNER_PEAK
9,"[0.66456,0.53131,0.86357,0.25234,0.23898,0.66371,0.27881,0.54534,0.69494]","[0.92082,1.07833,1.72204,0.58785,0.5035 ,0.55964,0.5464 ,1.35944,1.72197]",CORNER_PEAK
9,"[0.18115,0.74574,0.87704,0.49834,0.50501,0.23573,0.69926,0.22725,0.24849]","[0.43013,2.13456,0.07591,0.45072,1.64525,0.2971 ,1.10396,1.67818,1.1842 ]",CORNER_PEAK
9,"[0.72925,0.16555,0.42655,0.1939 ,0.33206,0.24302,0.64224,0.55712,0.46047]","[0.27059,1.16032,1.60343,0.42349,0.98656,1.14324,1.89299,0.67966,0.83972]",CORNER_PEAK
9,"[0.40539,0.8829 ,0.67517,0.88238,0.6609 ,0.93377,0.62999,0.4963 ,0.12663]","[0.07292,1.63432,1.55709,1.05173,0.96236,1.29647,1.14904,0.9669 ,0.30917]",CORNER_PEAK
9,"[0.82288,0.59301,0.18021,0.01152,0.25016,0.49128,0.97178,0.0536 ,0.40775]","[0.48092,1.11639,0.17445,1.30096,0.38957,0.86159,1.68571,0.43036,2.56005]",CORNER_PEAK
9,"[0.62632,0.56871,0.52075,0.99077,0.43915,0.65675,0.52159,0.37801,0.61836]","[1.30529,1.27642,0.01967,0.32717,1.47006,2.09297,0.47503,1.43026,0.60312]",CORNER_PEAK
9,"[0.28117,0.41202,0.50086,0.09835,0.28864,0.80974,0.39898,0.81508,0.96415]","[1.16567,1.52288,1.29277,0.87551,0.88286,1.26233,0.30398,0.75188,0.94212]",CORNER_PEAK
9,"[0.27674,0.70924,0.23093,0.47799,0.22985,0.98142,0.31093,0.80958,0.0869 ]","[0.99498,1.24773,1.25339,0.14675,1.19324,1.42108,1.14082,0.23056,1.37145]",CORNER_PEAK
9,"[0.13624,0.36915,0.57837,0.66488,0.20943,0.20192,0.69811,0.99281,0.44762]","[0.14997,0.23777,1.28575,1.91925,0.61765,0.94442,0.9392 ,0.29072,2.61526]",CORNER_PEAK
9,"[0.2083 ,0.9572 ,0.95741,0.13972,0.92184,0.21478,0.79693,0.98478,0.07049]","[0.23563,1.61308,1.30054,0.12878,1.59197,1.75679,0.6223 ,0.70634,1.04458]",CORNER_PEAK
9,"[0.23595,0.03666,0.48266,0.16239,0.07009,0.0207 ,0.66593,0.87259,0.71551]","[0.44191,0.13619,1.36628,1.56559,1.44646,1.58489,0.62512,0.74015,1.09341]",CORNER_PEAK
9,"[0.38031,0.62466,0.23289,0.06497,0.93112,0.03925,0.36843,0.69847,0.65827]","[0.53775,1.14839,1.11085,0.91188,0.89349,0.66299,1.30293,1.12537,1.30635]",CORNER_PEAK
