dim,w,c,f_name
5,"[0.92825,0.15221,0.19726,0.89838,0.35477]","[0.057  ,0.68508,1.41917,1.4719 ,1.36685]",CONTINUOUS
5,"[0.46676,0.21496,0.54998,0.67007,0.58045]","[0.39847,1.33634,1.32721,0.66381,1.27416]",CONTINUOUS
5,"[0.07417,0.25625,0.55884,0.64276,0.86399]","[0.07146,0.92658,1.4493 ,1.03539,1.51727]",CONTINUOUS
5,"[0.2179 ,0.25826,0.6258 ,0.79355,0.84769]","[0.7258 ,0.99194,1.51584,1.31844,0.44798]",CONTINUOUS
5,"[0.10829,0.92496,0.50569,0.39547,0.08461]","[1.61778,0.71705,1.56392,0.46258,0.63867]",CONTINUOUS
5,"[0.98387,0.84015,0.70102,0.97477,0.65149]","[0.80092,1.01785,1.77926,1.05962,0.34235]",CONTINUOUS
5,"[0.59494,0.36527,0.40851,0.47738,0.64502]","[0.90352,0.85237,0.69809,1.89695,0.64907]",CONTINUOUS
5,"[0.60164,0.22028,0.76298,0.22212,0.93352]","[1.45446,0.4783 ,1.22652,1.13865,0.70207]",CONTINUOUS
5,"[0.15023,0.75368,0.49249,0.56432,0.33334]","[0.24334,0.35812,1.12785,2.79004,0.48066]",CONTINUOUS
5,"[0.42731,0.98593,0.19405,0.85389,0.22187]","[1.07266,0.72547,0.46049,0.65225,2.08914]",CONTINUOUS
5,"[0.74096,0.65672,0.82932,0.75128,0.57323]","[0.55676,1.15411,1.30037,1.33098,0.65778]",CONTINUOUS
5,"[0.15102,0.06731,0.60969,0.84157,0.86677]","[1.15163,0.55291,0.43844,1.28356,1.57347]",CONTINUOUS
5,"[0.92927,0.38628,0.28051,0.55164,0.23207]","[1.00923,0.96354,0.39846,1.36484,1.26393]",CONTINUOUS
5,"[0.03171,0.68134,0.82678,0.50991,0.044  ]","[1.0387 ,0.75689,0.69687,0.43396,2.07359]",CONTINUOUS
5,"[0.06771,0.12212,0.91395,0.3584 ,0.84033]","[0.32057,0.46554,2.20133,0.29845,1.71411]",CONTINUOUS
5,"[0.42266,0.06062,0.34098,0.86351,0.83344]","[1.56016,1.346  ,0.52182,0.62379,0.94824]",CONTINUOUS
5,"[0.07711,0.298  ,0.16812,0.46272,0.08401]","[0.89166,1.15256,1.20867,1.61059,0.13652]",CONTINUOUS
5,"[0.52246,0.92977,0.1546 ,0.33973,0.10055]","[0.88546,0.7852 ,0.54734,1.30455,1.47743]",CONTINUOUS
5,"[0.49915,0.26219,0.65097,0.21051,0.58997]","[1.56463,0.07113,1.12807,1.75114,0.48503]",CONTINUOUS
5,"[0.66781,0.98851,0.31925,0.31567,0.81877]","[1.11687,2.37146,0.31552,0.85733,0.33881]",CONTINUOUS
5,"[0.30746,0.02008,0.6041 ,0.805  ,0.53304]","[1.90431,0.61507,1.71654,0.12606,0.63802]",CONTINUOUS
5,"[0.68822,0.87461,0.14586,0.52076,0.16371]","[2.28103,0.17465,0.31584,1.5635 ,0.66498]",CONTINUOUS
5,"[0.14671,0.93936,0.32388,0.75829,0.26775]","[1.56115,0.89569,0.08382,1.42093,1.03841]",CONTINUOUS
5,"[0.23169,0.98643,0.23503,0.95707,0.90503]","[1.73482,0.85222,0.08347,0.56915,1.76034]",CONTINUOUS
5,"[0.36751,0.86749,0.3333 ,0.11836,0.21543]","[1.68495,0.32368,0.1758 ,0.70323,2.11234]",CONTINUOUS
5,"[0.58732,0.6228 ,0.11407,0.99378,0.49698]","[1.12688,1.04037,0.1157 ,1.38566,1.3314 ]",CONTINUOUS
5,"[0.54618,0.33993,0.41379,0.65105,0.69769]","[1.55507,0.15554,1.438  ,1.38512,0.46627]",CONTINUOUS
5,"[0.21549,0.44753,0.37114,0.14867,0.97562]","[0.80856,1.46312,0.20761,1.86485,0.65586]",CONTINUOUS
5,"[0.59366,0.57011,0.16663,0.19352,0.1767 ]","[1.84503,0.49426,1.24153,1.05752,0.36166]",CONTINUOUS
5,"[0.2662 ,0.22582,0.39864,0.19472,0.03222]","[1.52466,0.25096,0.69985,1.21775,1.30678]",CONTINUOUS
5,"[0.63503,0.7334 ,0.99759,0.63658,0.12953]","[1.9281 ,0.32476,0.86693,0.02091,1.85929]",CONTINUOUS
5,"[0.17333,0.65226,0.30087,0.72233,0.05879]","[0.15821,0.71866,1.59854,1.07868,1.44591]",CONTINUOUS
5,"[0.32753,0.02291,0.10936,0.31059,0.88434]","[0.75614,1.22455,1.06902,1.16576,0.78453]",CONTINUOUS
5,"[0.13304,0.85465,0.98902,0.16654,0.66711]","[0.64767,1.05266,1.02189,1.19963,1.07816]",CONTINUOUS
5,"[0.19227,0.71506,0.50088,0.1609 ,0.05231]","[0.36475,0.33101,1.57534,0.99449,1.73441]",CONTINUOUS
5,"[0.40785,0.25851,0.75313,0.26484,0.58113]","[1.46028,1.25864,0.95405,0.41928,0.90775]",CONTINUOUS
5,"[0.72964,0.60829,0.02741,0.69067,0.70495]","[1.64422,1.82479,0.08057,1.12581,0.32461]",CONTINUOUS
5,"[0.70126,0.71041,0.68733,0.35035,0.4884 ]","[0.83354,0.45372,0.88737,1.21458,1.61079]",CONTINUOUS
5,"[0.00935,0.2893 ,0.23855,0.59548,0.19885]","[0.44457,1.08899,1.29273,0.79419,1.37952]",CONTINUOUS
5,"[0.96734,0.02533,0.88067,0.5619 ,0.48943]","[0.5533 ,0.19187,0.64384,1.48133,2.12966]",CONTINUOUS
5,"[0.05566,0.34036,0.75023,0.84533,0.08568]","[0.22008,1.80509,0.4351 ,1.86733,0.67239]",CONTINUOUS
5,"[0.11847,0.04866,0.58878,0.35725,0.06486]","[1.3447 ,0.91453,1.08573,0.72046,0.93458]",CONTINUOUS
5,"[0.29981,0.03444,0.87555,0.10168,0.12191]","[0.41866,0.08373,2.25764,1.31393,0.92604]",CONTINUOUS
5,"[0.25296,0.60603,0.77716,0.52746,0.06268]","[0.65678,1.09089,2.21492,0.16618,0.87123]",CONTINUOUS
5,"[0.59844,0.96005,0.44599,0.9568 ,0.46343]","[1.18197,1.13618,0.78216,0.22824,1.67144]",CORNER_PEAK
5,"[0.43603,0.28652,0.21209,0.10056,0.91806]","[1.36988,0.84191,0.58822,1.20686,0.99312]",CORNER_PEAK
5,"[0.72911,0.50223,0.61893,0.5985 ,0.46598]","[0.26814,0.81083,1.52186,1.47236,0.92682]",CORNER_PEAK
5,"[0.60931,0.10754,0.17104,0.57664,0.79331]","[0.03081,0.03966,1.20407,2.10952,1.61593]",CORNER_PEAK
5,"[0.76204,0.31735,0.83856,0.95476,0.74185]","[1.37425,0.24264,1.61465,1.24834,0.52013]",CORNER_PEAK
5,"[0.23336,0.94659,0.19822,0.12152,0.5158 ]","[1.11118,0.36007,0.83582,1.40822,1.28472]",CORNER_PEAK
5,"[0.84793,0.08668,0.50506,0.1346 ,0.0602 ]","[0.51775,0.64494,1.30132,1.04621,1.48977]",CORNER_PEAK
5,"[0.70749,0.9784 ,0.92224,0.50132,0.19178]","[1.56518,0.76178,1.16654,1.18758,0.31892]",CORNER_PEAK
5,"[0.80239,0.38422,0.50317,0.89775,0.82165]","[0.56744,1.01121,1.08852,2.11394,0.21889]",CORNER_PEAK
5,"[0.51011,0.30955,0.16473,0.04619,0.9315 ]","[1.15579,1.02771,0.76597,0.9875 ,1.06303]",CORNER_PEAK
5,"[0.88298,0.66704,0.02084,0.53594,0.69842]","[0.36448,1.51651,1.01717,2.05611,0.04573]",CORNER_PEAK
5,"[0.30621,0.83613,0.39759,0.32808,0.14853]","[1.11799,0.1331 ,0.39943,0.84071,2.50877]",CORNER_PEAK
5,"[0.877  ,0.29957,0.12232,0.1036 ,0.01743]","[0.39242,0.05242,2.22043,1.16326,1.17148]",CORNER_PEAK
5,"[0.71337,0.64331,0.37991,0.80236,0.59493]","[1.33131,1.03831,1.00503,1.13464,0.49071]",CORNER_PEAK
5,"[0.69634,0.79175,0.25473,0.30583,0.01506]","[2.63047,0.22864,0.25978,0.22101,1.6601 ]",CORNER_PEAK
5,"[0.27899,0.50861,0.21207,0.77845,0.43025]","[0.80095,1.58403,0.35347,0.67546,1.58609]",CORNER_PEAK
5,"[0.60892,0.6395 ,0.38597,0.48396,0.85357]","[0.15408,1.27406,1.34767,1.82448,0.39972]",CORNER_PEAK
5,"[0.95875,0.69991,0.33241,0.43754,0.03812]","[0.07148,0.5434 ,0.82088,2.07891,1.48534]",CORNER_PEAK
5,"[0.48629,0.60909,0.03028,0.85897,0.48432]","[2.03581,1.10709,1.12183,0.02764,0.70763]",CORNER_PEAK
5,"[0.00407,0.05679,0.39985,0.48871,0.64903]","[0.22382,1.86188,1.07866,0.88034,0.9553 ]",CORNER_PEAK
5,"[0.47073,0.75845,0.94759,0.24608,0.71158]","[0.10357,1.55712,0.87813,1.73851,0.72267]",CORNER_PEAK
5,"[0.47941,0.67386,0.16824,0.37187,0.61176]","[0.23895,1.17858,0.36036,2.63147,0.59064]",CORNER_PEAK
5,"[0.09218,0.41161,0.59439,0.82485,0.95729]","[1.83835,0.17233,0.45405,0.18125,2.35402]",CORNER_PEAK
5,"[0.29619,0.84313,0.58912,0.72032,0.95143]","[0.74442,1.17726,1.1801 ,1.20597,0.69225]",CORNER_PEAK
5,"[0.97095,0.78341,0.43072,0.99006,0.23225]","[0.8629 ,0.92988,0.34622,1.2554 ,1.6056 ]",CORNER_PEAK
5,"[0.52023,0.52945,0.413  ,0.78021,0.29591]","[1.01532,0.52166,0.6038 ,1.54288,1.31634]",CORNER_PEAK
5,"[0.21517,0.6102 ,0.10362,0.59086,0.76009]","[1.45031,1.54892,1.63929,0.07305,0.28844]",CORNER_PEAK
5,"[0.77643,0.26114,0.03798,0.07557,0.28441]","[1.1095 ,0.43222,0.55887,1.37895,1.52047]",CORNER_PEAK
5,"[0.31864,0.38829,0.55702,0.29162,0.76322]","[0.77   ,0.25133,2.19113,0.72485,1.06269]",CORNER_PEAK
5,"[0.16948,0.53683,0.16177,0.34861,0.60325]","[1.41121,0.56236,0.46986,1.50704,1.04952]",CORNER_PEAK
5,"[0.24799,0.67212,0.43967,0.73867,0.14564]","[1.9948 ,1.12247,0.45728,0.73366,0.69178]",CORNER_PEAK
5,"[0.1905 ,0.29074,0.69987,0.47389,0.77724]","[0.74397,1.62039,1.82602,0.07501,0.73462]",CORNER_PEAK
5,"[0.35729,0.26979,0.59814,0.09818,0.21492]","[0.82247,0.53254,1.01957,1.15086,1.47456]",CORNER_PEAK
5,"[0.44979,0.41593,0.6289 ,0.57951,0.15863]","[0.9017 ,1.0141 ,1.09528,0.17745,1.81147]",CORNER_PEAK
5,"[0.40202,0.38508,0.0234 ,0.90852,0.07056]","[1.71425,1.17624,1.10123,0.15739,0.85089]",CORNER_PEAK
5,"[0.75007,0.9491 ,0.28852,0.61847,0.93907]","[0.01203,1.6213 ,0.97431,1.82667,0.56568]",CORNER_PEAK
5,"[0.33451,0.5297 ,0.61605,0.36265,0.44182]","[0.19137,1.38082,0.90373,1.36895,1.15512]",CORNER_PEAK
5,"[0.12194,0.3715 ,0.5802 ,0.82146,0.75212]","[1.14039,1.00394,1.41998,0.32104,1.11465]",CORNER_PEAK
5,"[0.58157,0.07513,0.68634,0.21346,0.73112]","[2.0806 ,0.75236,0.25577,0.27485,1.63642]",CORNER_PEAK
5,"[0.00158,0.95893,0.11026,0.1147 ,0.25405]","[0.50375,0.81923,0.72623,1.66429,1.28651]",CORNER_PEAK
5,"[0.38874,0.57908,0.83524,0.23959,0.83167]","[0.25113,0.64531,1.88898,1.91878,0.29579]",CORNER_PEAK
5,"[0.03672,0.45735,0.54937,0.72553,0.30277]","[0.50162,0.97092,1.4312 ,0.56737,1.52889]",CORNER_PEAK
5,"[0.30934,0.05753,0.93193,0.3569 ,0.03359]","[0.8765 ,1.04708,0.60457,1.4285 ,1.04335]",CORNER_PEAK
5,"[0.23413,0.0385 ,0.56062,0.55253,0.74713]","[0.36246,0.47989,1.26503,1.28243,1.61019]",CORNER_PEAK
5,"[0.08455,0.74657,0.81834,0.77964,0.56795]","[1.0827 ,1.48163,1.82409,0.06143,0.55015]",CORNER_PEAK
5,"[0.38692,0.67013,0.88295,0.40819,0.79403]","[0.65395,0.44327,1.32344,1.03601,1.54333]",CORNER_PEAK
5,"[0.22043,0.02154,0.86263,0.59538,0.2693 ]","[1.78358,0.72319,0.78506,1.51434,0.19383]",CORNER_PEAK
5,"[0.64381,0.3819 ,0.07321,0.23696,0.47185]","[0.01733,0.83185,1.62065,1.18014,1.35003]",CORNER_PEAK
5,"[0.35521,0.91565,0.35586,0.53789,0.57632]","[1.68399,0.20754,1.08826,0.41426,1.60596]",CORNER_PEAK
5,"[0.75561,0.5432 ,0.86792,0.82783,0.27854]","[0.21886,1.3542 ,1.32446,0.83768,1.2648 ]",CORNER_PEAK
5,"[0.44512,0.0558 ,0.14475,0.6893 ,0.47181]","[1.00599,0.72925,0.36579,1.11125,1.78771]",DISCONTINUOUS
5,"[0.06102,0.47835,0.05574,0.26908,0.12619]","[0.2274 ,1.89764,2.09082,0.54875,0.23539]",DISCONTINUOUS
5,"[0.33859,0.99842,0.11467,0.00491,0.12571]","[0.90321,1.81558,1.03978,1.21514,0.02629]",DISCONTINUOUS
5,"[0.24633,0.37162,0.70797,0.79691,0.27447]","[0.83548,1.57892,1.02146,0.94966,0.61448]",DISCONTINUOUS
5,"[0.49262,0.36762,0.2699 ,0.89624,0.95453]","[1.34514,1.20265,0.7903 ,0.04766,1.61424]",DISCONTINUOUS
5,"[0.86086,0.6964 ,0.2151 ,0.50287,0.60903]","[1.5072 ,0.92526,0.19398,1.35702,1.01655]",DISCONTINUOUS
5,"[0.21972,0.45069,0.03602,0.26178,0.03831]","[0.64402,0.43456,0.72365,1.64952,1.54824]",DISCONTINUOUS
5,"[0.252  ,0.22892,0.72711,0.31582,0.25063]","[0.16033,0.68682,2.01312,2.08562,0.0541 ]",DISCONTINUOUS
5,"[0.89992,0.11684,0.30076,0.02692,0.13571]","[1.12024,0.75128,1.04587,0.75354,1.32907]",DISCONTINUOUS
5,"[0.9932 ,0.24281,0.59505,0.51983,0.23817]","[1.26753,0.77741,1.82094,0.82295,0.31118]",DISCONTINUOUS
5,"[0.24715,0.97222,0.82342,0.55925,0.6073 ]","[0.78747,0.64587,0.91598,1.08938,1.5613 ]",DISCONTINUOUS
5,"[0.68308,0.63924,0.63112,0.59848,0.96078]","[0.20375,0.57602,1.25537,1.6749 ,1.28995]",DISCONTINUOUS
5,"[0.58534,0.74116,0.8238 ,0.02286,0.29992]","[0.57532,1.11181,1.27216,0.41651,1.62421]",DISCONTINUOUS
5,"[0.91961,0.16067,0.8982 ,0.52772,0.93581]","[1.2013 ,0.9863 ,1.4753 ,0.44281,0.89428]",DISCONTINUOUS
5,"[0.99357,0.34626,0.00066,0.11342,0.74376]","[0.27914,0.80877,0.21997,1.78665,1.90547]",DISCONTINUOUS
5,"[0.17225,0.39711,0.7278 ,0.26579,0.33667]","[1.38707,0.19361,2.16181,0.8811 ,0.37642]",DISCONTINUOUS
5,"[0.28121,0.09656,0.59663,0.26199,0.85357]","[0.53487,1.71458,0.69017,0.33027,1.73011]",DISCONTINUOUS
5,"[0.01459,0.13065,0.78388,0.5814 ,0.55046]","[0.06861,1.91053,1.82486,0.82292,0.37308]",DISCONTINUOUS
5,"[0.77009,0.05263,0.41444,0.62932,0.33767]","[0.98461,0.27913,1.55062,1.38962,0.79602]",DISCONTINUOUS
5,"[0.04015,0.68866,0.0543 ,0.45575,0.68718]","[1.26916,0.66957,1.21118,1.70636,0.14373]",DISCONTINUOUS
5,"[0.62807,0.34853,0.7705 ,0.4171 ,0.75146]","[1.28454,0.32106,0.5424 ,1.30512,1.54688]",DISCONTINUOUS
5,"[0.34854,0.92792,0.13328,0.45021,0.27072]","[1.13314,1.71103,0.53087,1.28042,0.34454]",DISCONTINUOUS
5,"[0.24282,0.12353,0.75305,0.37616,0.77083]","[1.53023,0.66736,0.07267,0.83951,1.89023]",DISCONTINUOUS
5,"[0.9366 ,0.43101,0.392  ,0.50269,0.95464]","[0.34273,0.99615,1.61683,0.40736,1.63693]",DISCONTINUOUS
5,"[0.70288,0.45268,0.97685,0.80481,0.04419]","[1.40353,1.16468,1.02074,0.90867,0.50238]",DISCONTINUOUS
5,"[0.90298,0.44475,0.35926,0.06994,0.10749]","[1.73257,1.40026,0.43445,1.15805,0.27468]",DISCONTINUOUS
5,"[0.91001,0.07356,0.32255,0.09677,0.96406]","[1.14157,1.4239 ,0.77005,0.56822,1.09626]",DISCONTINUOUS
5,"[0.34721,0.61727,0.76173,0.99782,0.64297]","[0.11032,0.93393,1.55958,1.3819 ,1.01427]",DISCONTINUOUS
5,"[0.50913,0.28357,0.9756 ,0.38424,0.683  ]","[2.16212,1.5565 ,0.05446,0.75565,0.47127]",DISCONTINUOUS
5,"[0.45675,0.64171,0.19375,0.72005,0.32718]","[0.29452,1.50604,0.98926,1.07711,1.13307]",DISCONTINUOUS
5,"[0.36122,0.22471,0.8412 ,0.90133,0.70387]","[0.92254,1.0491 ,0.9932 ,1.39254,0.64261]",DISCONTINUOUS
5,"[0.06609,0.88612,0.75035,0.8403 ,0.48617]","[0.27626,0.16169,2.76304,0.77088,1.02813]",DISCONTINUOUS
5,"[0.48293,0.79941,0.76365,0.61471,0.96442]","[0.9745 ,0.8944 ,1.15656,1.6654 ,0.30914]",DISCONTINUOUS
5,"[0.7936 ,0.88892,0.71597,0.79812,0.23995]","[1.85451,2.14805,0.23091,0.6433 ,0.12322]",DISCONTINUOUS
5,"[0.5352 ,0.04926,0.71599,0.98721,0.58972]","[0.63472,1.42889,0.74612,0.80048,1.38979]",DISCONTINUOUS
5,"[0.54181,0.73   ,0.71088,0.87152,0.3812 ]","[0.25742,1.18287,0.33167,1.75376,1.47427]",DISCONTINUOUS
5,"[0.82033,0.23785,0.64278,0.53527,0.14068]","[0.87064,0.89743,1.46263,1.29302,0.47628]",DISCONTINUOUS
5,"[0.75902,0.60745,0.63202,0.67819,0.76881]","[1.16169,0.75811,0.65884,1.66203,0.75933]",DISCONTINUOUS
5,"[0.35396,0.1982 ,0.30932,0.8848 ,0.35239]","[1.66383,0.06023,1.99273,0.26641,1.0168 ]",DISCONTINUOUS
5,"[0.83456,0.30619,0.5165 ,0.14235,0.58396]","[1.87442,1.23766,1.09852,0.25342,0.53599]",DISCONTINUOUS
5,"[0.90427,0.76193,0.18129,0.11254,0.17155]","[1.44267,0.5857 ,1.42304,0.14897,1.39961]",DISCONTINUOUS
5,"[0.06848,0.3909 ,0.33994,0.09546,0.86769]","[0.51486,1.17713,0.4036 ,1.47674,1.42767]",DISCONTINUOUS
5,"[0.43397,0.33463,0.95901,0.12855,0.29173]","[1.18478,1.11788,0.50971,0.90584,1.28179]",DISCONTINUOUS
5,"[0.09959,0.98488,0.20737,0.55601,0.15264]","[1.17049,1.53608,0.85905,1.26708,0.1673 ]",DISCONTINUOUS
5,"[0.34358,0.79001,0.82909,0.53535,0.76796]","[1.0976 ,0.35309,1.07652,1.20129,1.2715 ]",DISCONTINUOUS
5,"[0.997  ,0.90064,0.68172,0.06345,0.13706]","[2.04681,0.20639,0.80923,0.89821,1.03936]",DISCONTINUOUS
5,"[0.17643,0.72014,0.53793,0.61636,0.32492]","[0.12727,0.18519,0.6372 ,1.85537,2.19498]",DISCONTINUOUS
5,"[0.65253,0.4785 ,0.70748,0.45841,0.7901 ]","[0.93356,0.24329,2.42029,0.32216,1.0807 ]",DISCONTINUOUS
5,"[0.03328,0.26394,0.76944,0.94284,0.51002]","[1.79235,1.1392 ,0.72544,1.10571,0.2373 ]",DISCONTINUOUS
5,"[0.9662 ,0.73882,0.23392,0.46713,0.61408]","[0.57827,0.65356,1.58158,1.7761 ,0.41049]",DISCONTINUOUS
5,"[0.93532,0.80401,0.67598,0.5896 ,0.09619]","[1.50949,0.38933,0.20362,1.8578 ,1.03976]",GAUSSIAN
5,"[0.74327,0.89216,0.09028,0.72664,0.95052]","[1.34078,1.13208,0.81953,0.36371,1.3439 ]",GAUSSIAN
5,"[0.36076,0.64233,0.55681,0.02903,0.11794]","[0.1126 ,1.74183,1.2875 ,1.65642,0.20165]",GAUSSIAN
5,"[0.82758,0.21037,0.58328,0.86327,0.25357]","[0.22889,2.38178,1.06871,0.08433,1.2363 ]",GAUSSIAN
5,"[0.40489,0.36143,0.48568,0.38746,0.40501]","[1.25783,0.28348,0.80516,1.10425,1.54929]",GAUSSIAN
5,"[0.05711,0.66305,0.89342,0.56306,0.48315]","[0.90058,1.30567,1.17181,0.83467,0.78727]",GAUSSIAN
