dim,w,c,f_name
4,"[0.77118,0.39842,0.11077,0.23869]","[1.43868,0.68986,0.63004,1.24143]",ZHOU
4,"[0.16608,0.47338,0.5181 ,0.2088 ]","[0.5144 ,2.75746,0.04061,0.68753]",ZHOU
4,"[0.21199,0.29437,0.37248,0.82157]","[0.55308,0.68052,1.11989,1.64651]",ZHOU
4,"[0.30718,0.57165,0.77661,0.71621]","[0.81475,0.99081,1.14894,1.04549]",ZHOU
4,"[0.68245,0.36681,0.09699,0.19518]","[0.29127,0.96123,1.70819,1.03931]",ZHOU
4,"[0.35378,0.49798,0.28586,0.35466]","[1.31229,0.68286,0.23887,1.76598]",ZHOU
4,"[0.9268 ,0.75949,0.31419,0.08835]","[0.27669,0.72771,0.72353,2.27207]",CONTINUOUS
4,"[0.91874,0.34641,0.69608,0.81043]","[1.2978 ,0.77085,1.39077,0.54058]",CONTINUOUS
4,"[0.86261,0.91469,0.69218,0.03482]","[1.10129,0.11318,0.62611,2.15943]",CONTINUOUS
4,"[0.40252,0.66611,0.1749 ,0.91222]","[0.24936,0.31097,1.47104,1.96863]",CONTINUOUS
4,"[0.58218,0.41625,0.91711,0.48059]","[0.67473,2.24831,0.56529,0.51166]",CONTINUOUS
4,"[0.34052,0.62197,0.23939,0.09919]","[0.55325,1.51072,0.86763,1.06839]",CONTINUOUS
4,"[0.517  ,0.81579,0.05078,0.61393]","[0.9999 ,1.25955,1.0395 ,0.70106]",CONTINUOUS
4,"[0.4657 ,0.02196,0.06251,0.93825]","[1.44117,1.33891,0.6277 ,0.59222]",CONTINUOUS
4,"[0.29877,0.70457,0.48466,0.16583]","[0.66878,1.35974,1.20882,0.76266]",CONTINUOUS
4,"[0.48787,0.12012,0.01287,0.65246]","[0.18223,0.47502,1.49054,1.85222]",CONTINUOUS
4,"[0.65031,0.8342 ,0.96015,0.91145]","[0.92769,1.09128,0.99852,0.9825 ]",CONTINUOUS
4,"[0.50556,0.56099,0.29116,0.73674]","[0.61507,1.34693,0.57387,1.46413]",CONTINUOUS
4,"[0.77813,0.20292,0.34212,0.98293]","[0.08614,0.48782,1.46527,1.96077]",CONTINUOUS
4,"[0.37348,0.71253,0.53123,0.90255]","[2.50012,0.30675,0.22619,0.96693]",CONTINUOUS
4,"[0.17526,0.01828,0.10446,0.73695]","[0.59034,1.05583,1.1606 ,1.19323]",CONTINUOUS
4,"[0.49231,0.00597,0.64727,0.56993]","[1.17526,1.03446,1.24219,0.54809]",CONTINUOUS
4,"[0.56943,0.59342,0.47219,0.16013]","[1.06564,1.68412,0.00549,1.24475]",CONTINUOUS
4,"[0.45329,0.47059,0.56406,0.96216]","[1.10493,1.02372,0.21135,1.66001]",CONTINUOUS
4,"[0.82644,0.67221,0.39224,0.3041 ]","[0.19106,1.74855,1.28896,0.77143]",CONTINUOUS
4,"[0.9294 ,0.00192,0.23278,0.72228]","[0.86352,0.57231,1.06718,1.49699]",CONTINUOUS
4,"[0.72272,0.49734,0.19878,0.31888]","[1.87535,0.34639,0.19986,1.5784 ]",CONTINUOUS
4,"[0.39765,0.60238,0.67205,0.39691]","[1.08089,1.39248,0.33458,1.19204]",CONTINUOUS
4,"[0.65124,0.19617,0.78464,0.37474]","[1.89483,0.93488,0.40305,0.76724]",CONTINUOUS
4,"[0.29588,0.68092,0.36606,0.27222]","[1.62814,1.86247,0.35987,0.14952]",CONTINUOUS
4,"[0.96397,0.58771,0.68839,0.57213]","[1.8969 ,0.33934,0.09447,1.66929]",CONTINUOUS
4,"[0.60867,0.28081,0.76849,0.45635]","[0.20858,1.46872,0.64497,1.67773]",CONTINUOUS
4,"[0.63028,0.21702,0.04071,0.55528]","[0.26659,1.01354,1.5805 ,1.13937]",CONTINUOUS
4,"[0.64058,0.29473,0.73715,0.95487]","[0.50304,1.27781,0.37799,1.84117]",CONTINUOUS
4,"[0.41551,0.44115,0.51863,0.46548]","[0.17142,1.74488,0.046  ,2.03769]",CONTINUOUS
4,"[0.03063,0.23807,0.94749,0.3279 ]","[0.10467,0.21356,1.51692,2.16486]",CONTINUOUS
4,"[0.29386,0.73439,0.26729,0.06409]","[0.94675,0.49916,0.86678,1.68732]",CONTINUOUS
4,"[0.86841,0.94036,0.9998 ,0.83009]","[1.57487,0.93491,1.22335,0.26687]",CONTINUOUS
4,"[0.51745,0.12101,0.00273,0.05915]","[1.30458,0.60867,0.89905,1.1877 ]",CONTINUOUS
4,"[0.60239,0.89407,0.35479,0.55766]","[1.18497,1.3609 ,0.39208,1.06205]",CONTINUOUS
4,"[0.45721,0.65666,0.57662,0.21647]","[0.34497,1.35231,1.12491,1.17781]",CONTINUOUS
4,"[0.88495,0.47981,0.5316 ,0.29528]","[0.40734,1.55511,0.41855,1.619  ]",CONTINUOUS
4,"[0.65094,0.13383,0.71652,0.46028]","[1.27038,0.64104,0.67526,1.41332]",CONTINUOUS
4,"[0.6875 ,0.04289,0.30829,0.13509]","[0.41651,0.13461,2.31621,1.13266]",CONTINUOUS
4,"[0.59929,0.18536,0.17384,0.46226]","[1.61565,0.03773,0.00843,2.33819]",CONTINUOUS
4,"[0.55782,0.80075,0.40589,0.3355 ]","[0.32984,0.3185 ,1.62276,1.7289 ]",CONTINUOUS
4,"[0.374  ,0.64612,0.98168,0.43121]","[1.03301,0.79534,1.09825,1.0734 ]",CONTINUOUS
4,"[0.1942 ,0.16221,0.71203,0.05903]","[1.34168,0.03991,2.15343,0.46497]",CONTINUOUS
4,"[0.70877,0.36386,0.448  ,0.81153]","[0.71632,1.56289,0.8105 ,0.91029]",CONTINUOUS
4,"[0.53094,0.76744,0.43746,0.94979]","[1.49507,1.53739,0.50105,0.46648]",CONTINUOUS
4,"[0.51661,0.64444,0.0433 ,0.50883]","[0.60418,1.73232,0.69618,0.96731]",CONTINUOUS
4,"[0.74196,0.71041,0.09114,0.97676]","[1.30897,0.91402,0.90918,0.86784]",CONTINUOUS
4,"[0.18166,0.76096,0.99283,0.42087]","[1.48286,0.06901,1.2865 ,1.16164]",CONTINUOUS
4,"[0.91399,0.95192,0.93884,0.31559]","[1.73292,0.50555,0.20555,1.55597]",CONTINUOUS
4,"[0.04432,0.60348,0.1291 ,0.62917]","[0.89054,1.41737,0.38941,1.30268]",CONTINUOUS
4,"[0.24286,0.40672,0.50908,0.76634]","[1.6688 ,0.84432,0.75476,0.73212]",CONTINUOUS
4,"[0.72458,0.66062,0.4786 ,0.44727]","[1.42195,0.14532,1.13913,1.29359]",CORNER_PEAK
4,"[0.11004,0.65665,0.87767,0.34997]","[0.89819,0.20393,1.51205,1.38584]",CORNER_PEAK
4,"[0.23263,0.0567 ,0.40327,0.89146]","[1.09749,1.06625,0.88874,0.94751]",CORNER_PEAK
4,"[0.22081,0.00171,0.13044,0.86918]","[0.59054,1.51068,0.45979,1.439  ]",CORNER_PEAK
4,"[0.30449,0.13096,0.59865,0.25649]","[1.11862,0.23627,0.71002,1.93508]",CORNER_PEAK
4,"[0.49408,0.78534,0.13163,0.911  ]","[1.27162,1.48384,0.27139,0.97314]",CORNER_PEAK
4,"[0.46959,0.87147,0.40445,0.12585]","[0.54866,0.80037,2.05453,0.59644]",CORNER_PEAK
4,"[0.04131,0.38464,0.76447,0.16126]","[1.24021,1.2491 ,1.09506,0.41563]",CORNER_PEAK
4,"[0.81223,0.29944,0.16324,0.34234]","[1.0448 ,2.282  ,0.28754,0.38566]",CORNER_PEAK
4,"[0.2614 ,0.07908,0.90783,0.34011]","[1.66491,0.0524 ,2.00069,0.282  ]",CORNER_PEAK
4,"[0.81264,0.44696,0.10759,0.9468 ]","[1.62249,0.57761,1.0527 ,0.74721]",CORNER_PEAK
4,"[0.97732,0.74406,0.98024,0.33029]","[0.57945,0.3144 ,1.86224,1.24391]",CORNER_PEAK
4,"[0.07855,0.77751,0.08361,0.9523 ]","[1.10336,0.04416,1.25823,1.59426]",CORNER_PEAK
4,"[0.14373,0.48415,0.5769 ,0.96671]","[0.70167,1.19574,0.87174,1.23085]",CORNER_PEAK
4,"[0.58441,0.74614,0.40509,0.70861]","[2.84449,0.93258,0.1253 ,0.09763]",CORNER_PEAK
4,"[0.67066,0.4047 ,0.6572 ,0.9613 ]","[1.58535,0.67636,0.2236 ,1.51468]",CORNER_PEAK
4,"[0.13412,0.19359,0.51704,0.79822]","[0.86405,1.84266,0.10231,1.19099]",CORNER_PEAK
4,"[0.11332,0.16781,0.57277,0.30637]","[1.02148,0.7658 ,1.38691,0.82581]",CORNER_PEAK
4,"[0.31158,0.44475,0.30581,0.41889]","[1.65828,0.56737,0.91143,0.86292]",CORNER_PEAK
4,"[0.20209,0.96104,0.69902,0.82687]","[1.02287,1.11517,1.17514,0.68682]",CORNER_PEAK
4,"[0.41499,0.91308,0.50282,0.94043]","[0.44119,0.59012,1.39078,1.57791]",CORNER_PEAK
4,"[0.6261 ,0.33209,0.25627,0.88861]","[0.47388,1.37037,0.79739,1.35836]",CORNER_PEAK
4,"[0.04552,0.81556,0.77917,0.02229]","[1.57899,0.94569,1.0477 ,0.42762]",CORNER_PEAK
4,"[0.04189,0.2605 ,0.7083 ,0.78295]","[0.6848 ,0.73689,1.23803,1.34027]",CORNER_PEAK
4,"[0.77825,0.63028,0.04102,0.23204]","[0.9504 ,1.72227,0.81786,0.50947]",CORNER_PEAK
4,"[0.66341,0.26217,0.76279,0.0222 ]","[0.06078,1.48787,1.37598,1.07537]",CORNER_PEAK
4,"[0.66735,0.34015,0.0112 ,0.97559]","[1.11828,0.67508,1.02454,1.1821 ]",CORNER_PEAK
4,"[0.57571,0.85519,0.76461,0.04085]","[0.53569,1.12933,1.26583,1.06915]",CORNER_PEAK
4,"[0.35912,0.22272,0.50794,0.91796]","[1.01933,0.70927,1.21293,1.05847]",CORNER_PEAK
4,"[0.17858,0.99815,0.07779,0.23836]","[0.95821,0.08654,1.98449,0.97076]",CORNER_PEAK
4,"[0.82672,0.88607,0.56365,0.86383]","[1.36531,1.65122,0.95228,0.03118]",CORNER_PEAK
4,"[0.90495,0.79088,0.54942,0.34369]","[1.09615,1.61484,0.74778,0.54123]",CORNER_PEAK
4,"[0.64528,0.31613,0.17891,0.46496]","[1.15778,0.51424,1.33054,0.99744]",CORNER_PEAK
4,"[0.15798,0.85444,0.90969,0.61047]","[1.48799,0.52851,1.09017,0.89333]",CORNER_PEAK
4,"[0.33818,0.26218,0.39557,0.61069]","[1.32663,1.12163,1.03758,0.51416]",CORNER_PEAK
4,"[0.45766,0.41385,0.89506,0.55263]","[1.52488,0.72973,1.12551,0.61989]",CORNER_PEAK
4,"[0.04646,0.61716,0.52369,0.68485]","[1.24387,0.2903 ,1.01513,1.4507 ]",CORNER_PEAK
4,"[0.78798,0.70908,0.87267,0.74403]","[1.00626,0.65876,0.80508,1.5299 ]",CORNER_PEAK
4,"[0.67824,0.14873,0.43782,0.56407]","[0.17048,1.15988,1.31703,1.35261]",CORNER_PEAK
4,"[0.60954,0.99155,0.51483,0.54216]","[0.93972,1.44662,0.50473,1.10893]",CORNER_PEAK
4,"[0.14846,0.05196,0.18963,0.72967]","[1.09788,1.72807,1.09755,0.0765 ]",CORNER_PEAK
4,"[0.17773,0.75165,0.3271 ,0.59252]","[1.14253,1.40024,0.6482 ,0.80903]",CORNER_PEAK
4,"[0.26456,0.46706,0.2425 ,0.66433]","[0.76062,1.82239,0.46041,0.95658]",CORNER_PEAK
4,"[0.00259,0.08999,0.75359,0.04243]","[0.13696,0.30578,1.23988,2.31739]",CORNER_PEAK
4,"[0.52503,0.38781,0.52954,0.21314]","[0.34768,0.27262,2.035  ,1.34469]",CORNER_PEAK
4,"[0.21922,0.23058,0.97051,0.66686]","[0.47707,0.9314 ,1.78753,0.80401]",CORNER_PEAK
4,"[0.45706,0.41419,0.02793,0.31117]","[0.70854,1.41971,1.72833,0.14342]",CORNER_PEAK
4,"[0.70282,0.97208,0.33824,0.27188]","[0.53462,1.1495 ,0.48345,1.83243]",CORNER_PEAK
4,"[0.68758,0.82385,0.79447,0.43168]","[0.34313,0.75125,1.8222 ,1.08341]",CORNER_PEAK
4,"[0.79475,0.89516,0.72524,0.42106]","[1.17777,1.1655 ,0.75889,0.89784]",CORNER_PEAK
4,"[0.74912,0.75349,0.06189,0.35681]","[0.53099,1.9083 ,1.04714,0.51357]",DISCONTINUOUS
4,"[0.40482,0.548  ,0.46044,0.33535]","[0.00501,0.09044,0.19719,3.70736]",DISCONTINUOUS
4,"[0.08971,0.69382,0.95044,0.93044]","[1.45885,0.56515,1.63281,0.34319]",DISCONTINUOUS
4,"[0.30615,0.87512,0.22319,0.53165]","[0.58153,1.13791,0.53456,1.74599]",DISCONTINUOUS
4,"[0.06324,0.6901 ,0.27491,0.40827]","[1.06373,1.04914,1.46343,0.4237 ]",DISCONTINUOUS
4,"[0.89439,0.32479,0.36436,0.21995]","[1.09366,1.02375,1.87455,0.00804]",DISCONTINUOUS
4,"[0.12578,0.70555,0.54669,0.02957]","[1.71032,0.05494,0.71396,1.52078]",DISCONTINUOUS
4,"[0.50937,0.82731,0.66983,0.10386]","[1.47743,1.63453,0.52375,0.36428]",DISCONTINUOUS
4,"[0.74845,0.86552,0.98026,0.19913]","[0.83701,1.70311,1.06326,0.39662]",DISCONTINUOUS
4,"[0.67154,0.76116,0.82715,0.59336]","[0.12996,1.27486,1.41201,1.18317]",DISCONTINUOUS
4,"[0.90039,0.78787,0.48157,0.22371]","[0.1514 ,2.14884,0.20253,1.49723]",DISCONTINUOUS
4,"[0.88771,0.79349,0.02099,0.74388]","[0.70629,1.671  ,0.29549,1.32723]",DISCONTINUOUS
4,"[0.82388,0.61404,0.08552,0.42919]","[0.17338,0.18035,1.08512,2.56116]",DISCONTINUOUS
4,"[0.55794,0.06837,0.52783,0.36151]","[1.07763,0.71067,1.93104,0.28065]",DISCONTINUOUS
4,"[0.32538,0.25105,0.21548,0.12384]","[1.05551,0.06282,1.81935,1.06232]",DISCONTINUOUS
4,"[0.60414,0.66593,0.57743,0.17259]","[1.66068,1.50466,0.36249,0.47216]",DISCONTINUOUS
4,"[0.7805 ,0.52221,0.16855,0.1004 ]","[0.38804,0.49965,1.99042,1.12189]",DISCONTINUOUS
4,"[0.2841 ,0.75074,0.04247,0.06735]","[0.36202,2.06656,0.82764,0.74378]",DISCONTINUOUS
4,"[0.72232,0.99113,0.78667,0.36146]","[0.57828,0.23049,0.83786,2.35337]",DISCONTINUOUS
4,"[0.74822,0.6668 ,0.37795,0.60782]","[0.1496 ,1.63966,1.24672,0.96402]",DISCONTINUOUS
4,"[0.09235,0.78851,0.83557,0.35964]","[1.04235,1.63138,1.02236,0.30391]",DISCONTINUOUS
4,"[0.71837,0.01124,0.47754,0.66791]","[1.26106,1.61541,0.02254,1.10099]",DISCONTINUOUS
4,"[0.20926,0.47305,0.97626,0.81795]","[1.15067,0.33462,1.20639,1.30832]",DISCONTINUOUS
4,"[0.99402,0.76796,0.66866,0.88824]","[0.92104,0.82391,1.70873,0.54632]",DISCONTINUOUS
4,"[0.94195,0.49669,0.7308 ,0.63371]","[1.03287,1.42215,1.20329,0.34169]",DISCONTINUOUS
4,"[0.99552,0.55902,0.61551,0.89661]","[0.41023,1.23087,1.1555 ,1.2034 ]",DISCONTINUOUS
4,"[0.63742,0.53048,0.45768,0.00117]","[1.42835,1.3676 ,0.25035,0.9537 ]",DISCONTINUOUS
4,"[0.86954,0.86403,0.35591,0.64167]","[2.00127,1.12696,0.34207,0.5297 ]",DISCONTINUOUS
4,"[0.76453,0.07398,0.98485,0.72525]","[0.56608,1.37962,1.26477,0.78953]",DISCONTINUOUS
4,"[0.94677,0.85516,0.88683,0.14266]","[0.90575,1.22884,1.32565,0.53976]",DISCONTINUOUS
4,"[0.13538,0.27118,0.85189,0.59665]","[0.3913 ,0.27788,0.84711,2.48371]",DISCONTINUOUS
4,"[0.23606,0.54379,0.2095 ,0.79374]","[0.62786,2.03441,0.8048 ,0.53294]",DISCONTINUOUS
4,"[0.50759,0.61304,0.16497,0.89245]","[0.10968,0.10543,2.29884,1.48605]",DISCONTINUOUS
4,"[0.62207,0.9225 ,0.53903,0.05958]","[0.96052,1.0916 ,0.6732 ,1.27468]",DISCONTINUOUS
4,"[0.41764,0.19307,0.18677,0.49247]","[1.00154,0.0377 ,1.60319,1.35757]",DISCONTINUOUS
4,"[0.14186,0.47413,0.2612 ,0.28075]","[0.81754,0.51489,1.05492,1.61265]",DISCONTINUOUS
4,"[0.69928,0.064  ,0.06006,0.05025]","[0.36122,1.40243,1.26918,0.96716]",DISCONTINUOUS
4,"[0.72846,0.52633,0.96573,0.75291]","[0.36915,1.10616,0.77824,1.74646]",DISCONTINUOUS
4,"[0.84314,0.66266,0.81155,0.96978]","[0.45024,1.27134,0.36274,1.91567]",DISCONTINUOUS
4,"[0.95711,0.84253,0.53004,0.76051]","[0.60432,1.22516,1.98051,0.19001]",DISCONTINUOUS
4,"[0.06414,0.67826,0.85688,0.2635 ]","[0.52454,1.04896,2.22112,0.20538]",DISCONTINUOUS
4,"[0.98993,0.54616,0.73632,0.71442]","[1.15197,1.00032,1.34151,0.5062 ]",DISCONTINUOUS
4,"[0.70572,0.47424,0.88432,0.38046]","[1.53321,1.12584,0.34703,0.99392]",DISCONTINUOUS
4,"[0.8051 ,0.84022,0.49543,0.3933 ]","[1.28729,1.07932,0.67816,0.95524]",DISCONTINUOUS
4,"[0.17553,0.72523,0.78354,0.66901]","[1.19126,1.52467,0.84256,0.4415 ]",DISCONTINUOUS
4,"[0.12799,0.93873,0.58921,0.97903]","[0.56011,1.38683,0.4292 ,1.62386]",DISCONTINUOUS
4,"[0.93872,0.27537,0.3511 ,0.13902]","[1.80979,0.10776,0.29261,1.78984]",DISCONTINUOUS
4,"[0.00094,0.43506,0.12251,0.80244]","[0.46169,0.8033 ,1.68896,1.04605]",DISCONTINUOUS
4,"[0.83881,0.39191,0.80159,0.42499]","[0.76914,1.40326,1.23516,0.59244]",DISCONTINUOUS
4,"[0.66037,0.07925,0.26232,0.99825]","[2.87799,0.028  ,0.08234,1.01168]",DISCONTINUOUS
4,"[0.15485,0.45515,0.99741,0.92453]","[0.35523,1.27634,0.95676,1.41166]",GAUSSIAN
4,"[0.25179,0.55309,0.20848,0.81382]","[0.38019,0.94512,1.46617,1.20853]",GAUSSIAN
4,"[0.59687,0.58756,0.80954,0.71108]","[0.95105,2.31591,0.64521,0.08783]",GAUSSIAN
4,"[0.79868,0.36136,0.74438,0.25112]","[1.24975,1.40157,0.90294,0.44574]",GAUSSIAN
4,"[0.28911,0.15904,0.5953 ,0.02024]","[0.76634,1.01481,0.86135,1.3575 ]",GAUSSIAN
4,"[0.77989,0.64416,0.93099,0.33783]","[0.62152,1.52388,0.7068 ,1.1478 ]",GAUSSIAN
4,"[0.87855,0.08825,0.80202,0.71498]","[1.58491,1.73712,0.17428,0.50369]",GAUSSIAN
4,"[0.55108,0.06628,0.15445,0.01019]","[1.27449,0.77231,0.69923,1.25397]",GAUSSIAN
4,"[0.90024,0.92276,0.72556,0.68087]","[0.5676 ,1.97393,0.57302,0.88546]",GAUSSIAN
4,"[0.09476,0.08799,0.32106,0.92456]","[1.63141,0.95157,0.36265,1.05437]",GAUSSIAN
4,"[0.08162,0.58819,0.21878,0.35519]","[1.7626 ,1.00886,0.97344,0.2551 ]",GAUSSIAN
4,"[0.7996 ,0.72483,0.04686,0.07439]","[0.36072,1.58726,0.70136,1.35066]",GAUSSIAN
4,"[0.11354,0.88261,0.13925,0.77952]","[1.3891 ,0.51315,0.93796,1.15979]",GAUSSIAN
4,"[0.52963,0.95784,0.08633,0.69784]","[1.36987,0.41457,1.0168 ,1.19876]",GAUSSIAN
4,"[0.33216,0.46827,0.47342,0.10916]","[1.24818,0.44481,1.44257,0.86445]",GAUSSIAN
4,"[0.12915,0.29312,0.24516,0.45523]","[0.7453 ,1.50324,1.70356,0.0479 ]",GAUSSIAN
4,"[0.23088,0.93135,0.19882,0.94414]","[1.07871,1.61457,0.10324,1.20347]",GAUSSIAN
4,"[0.21644,0.84809,0.6535 ,0.22482]","[0.9659 ,1.55449,0.95648,0.52313]",GAUSSIAN
4,"[0.10866,0.06474,0.46467,0.96933]","[0.36388,1.77817,1.59473,0.26322]",GAUSSIAN
4,"[0.63218,0.40216,0.44761,0.63012]","[0.99423,1.37695,0.76689,0.86193]",GAUSSIAN
4,"[0.54771,0.01451,0.80132,0.94706]","[1.48141,0.4511 ,1.26805,0.79943]",GAUSSIAN
4,"[0.02758,0.74459,0.50523,0.31031]","[1.34217,2.2125 ,0.05175,0.39357]",GAUSSIAN
4,"[0.99328,0.70843,0.45956,0.3574 ]","[1.07429,0.92278,0.93422,1.06871]",GAUSSIAN
4,"[0.92476,0.6222 ,0.40382,0.35629]","[1.4545 ,1.41865,0.38668,0.74017]",GAUSSIAN
4,"[0.591  ,0.54504,0.92265,0.74701]","[0.75999,1.13636,0.83791,1.26574]",GAUSSIAN
4,"[0.8608 ,0.19997,0.66096,0.16589]","[0.22994,1.38983,1.80347,0.57676]",GAUSSIAN
4,"[0.20497,0.72496,0.62296,0.30954]","[0.43329,1.25449,1.06023,1.25199]",GAUSSIAN
4,"[0.53253,0.95848,0.64406,0.43433]","[1.98359,0.82952,1.15009,0.0368 ]",GAUSSIAN
4,"[0.23121,0.10616,0.3361 ,0.56785]","[0.9992 ,0.87157,0.97648,1.15275]",GAUSSIAN
4,"[0.25028,0.44826,0.60457,0.91611]","[0.78954,0.48414,1.28434,1.44198]",GAUSSIAN
4,"[0.263  ,0.80879,0.69261,0.11004]","[0.54734,1.09141,0.64169,1.71956]",GAUSSIAN
4,"[0.48685,0.75038,0.06041,0.95239]","[1.04358,0.39708,1.5406 ,1.01875]",GAUSSIAN
4,"[0.76276,0.4662 ,0.83148,0.38875]","[0.23559,0.82633,0.62819,2.30988]",GAUSSIAN
4,"[0.37667,0.18826,0.20009,0.50011]","[1.55202,0.94598,1.3678 ,0.13419]",GAUSSIAN
4,"[0.27722,0.63325,0.71515,0.37786]","[1.60883,0.34676,1.77316,0.27125]",GAUSSIAN
4,"[0.77741,0.01788,0.32551,0.99052]","[1.37442,0.49016,0.22857,1.90685]",GAUSSIAN
4,"[0.07873,0.74919,0.85321,0.97537]","[0.83167,1.05979,1.92203,0.18651]",GAUSSIAN
4,"[0.69137,0.54036,0.13901,0.05002]","[1.5453 ,1.17325,0.86849,0.41297]",GAUSSIAN
4,"[0.83104,0.50915,0.53157,0.84604]","[1.16969,0.34947,1.09354,1.3873 ]",GAUSSIAN
4,"[0.05871,0.05949,0.63244,0.57897]","[0.83087,1.83371,0.95993,0.37549]",GAUSSIAN
4,"[0.47001,0.53422,0.02901,0.17522]","[1.64039,0.07217,1.07811,1.20934]",GAUSSIAN
4,"[0.66141,0.57319,0.79342,0.19893]","[1.62578,0.53828,0.79582,1.04013]",GAUSSIAN
4,"[0.49507,0.96335,0.96671,0.75731]","[1.65651,1.55047,0.21322,0.57981]",GAUSSIAN
