dim,w,c,f_name
6,"[0.78875,0.9041 ,0.3565 ,0.46355,0.07675,0.09756]","[0.15063,1.36298,0.92007,0.28942,1.14869,2.12821]",ZHOU
6,"[0.44801,0.63983,0.00822,0.70151,0.48024,0.06992]","[0.86248,0.57033,0.62017,0.5163 ,1.00813,2.4226 ]",ZHOU
6,"[0.07025,0.01792,0.87066,0.26715,0.16987,0.32672]","[1.41074,0.48355,1.34025,0.62353,0.95352,1.18841]",ZHOU
6,"[0.88855,0.85383,0.60806,0.10258,0.76278,0.28717]","[1.19016,1.34643,1.16202,0.38264,0.82908,1.08967]",CONTINUOUS
6,"[0.77108,0.91925,0.47473,0.15101,0.38656,0.08787]","[0.58477,1.17357,1.00956,1.1832 ,1.44046,0.60845]",CONTINUOUS
6,"[0.94177,0.58502,0.65532,0.04791,0.24566,0.42406]","[1.53374,1.82591,1.02513,0.51432,0.60063,0.50028]",CONTINUOUS
6,"[0.36088,0.43291,0.49738,0.35982,0.64858,0.60499]","[0.53525,1.16275,1.56838,0.22844,1.10623,1.39894]",CONTINUOUS
6,"[0.01278,0.59039,0.30239,0.28937,0.33276,0.24646]","[1.35305,0.51076,1.72709,1.83587,0.13958,0.43366]",CONTINUOUS
6,"[0.16391,0.88922,0.04215,0.94559,0.68553,0.54395]","[0.284  ,2.39138,0.86914,1.19115,0.33398,0.93035]",CONTINUOUS
6,"[0.89172,0.52153,0.8832 ,0.995  ,0.10547,0.28855]","[1.4624 ,1.19545,0.67789,1.3899 ,0.9962 ,0.27816]",CONTINUOUS
6,"[0.56295,0.2136 ,0.02679,0.84829,0.03579,0.19591]","[1.44729,1.19593,0.56847,1.10567,1.20393,0.47871]",CONTINUOUS
6,"[0.06868,0.69571,0.67047,0.95927,0.44523,0.24378]","[1.24324,1.11673,0.29024,1.04997,1.24646,1.05336]",CONTINUOUS
6,"[0.25714,0.84489,0.11769,0.59187,0.78071,0.74774]","[0.82292,1.37141,1.44131,0.44062,0.56473,1.35902]",CONTINUOUS
6,"[0.97693,0.52973,0.60836,0.47945,0.3336 ,0.83447]","[0.92081,0.69108,1.50074,1.20741,0.1253 ,1.55465]",CONTINUOUS
6,"[0.95354,0.04427,0.33356,0.61723,0.40975,0.7143 ]","[0.18577,0.27105,1.85902,0.97554,2.20235,0.50627]",CONTINUOUS
6,"[0.21474,0.32134,0.8943 ,0.07129,0.79375,0.47872]","[1.44052,0.75074,1.84373,0.87732,0.83862,0.24907]",CONTINUOUS
6,"[0.39865,0.07648,0.88747,0.53051,0.4545 ,0.93744]","[1.79496,0.54392,0.81643,1.68071,0.06549,1.09849]",CONTINUOUS
6,"[0.55925,0.12905,0.80096,0.99123,0.12641,0.48047]","[0.89712,1.27897,1.16441,0.91146,1.52275,0.22529]",CONTINUOUS
6,"[0.96284,0.76381,0.64627,0.72493,0.36179,0.66361]","[1.98051,1.41469,0.05231,0.29326,1.18669,1.07254]",CONTINUOUS
6,"[0.78793,0.57869,0.02526,0.02607,0.18071,0.79483]","[1.56242,1.13111,0.35657,1.2636 ,1.16067,0.52563]",CONTINUOUS
6,"[0.04377,0.47729,0.229  ,0.51404,0.47245,0.90576]","[0.83135,2.17514,1.56505,0.32034,0.26651,0.84161]",CONTINUOUS
6,"[0.4753 ,0.05282,0.39549,0.21577,0.43421,0.12293]","[1.59647,0.07804,1.47923,0.87675,1.8064 ,0.16311]",CONTINUOUS
6,"[0.36385,0.62617,0.27687,0.81826,0.31556,0.55089]","[1.38975,1.53734,0.00549,1.13654,1.13109,0.79979]",CONTINUOUS
6,"[0.86309,0.25399,0.85024,0.2471 ,0.23082,0.93416]","[1.16939,1.58941,1.46824,1.41196,0.19179,0.16922]",CONTINUOUS
6,"[0.08011,0.87302,0.83084,0.15038,0.98539,0.14857]","[0.88486,1.04502,1.64865,0.73121,1.67747,0.01279]",CONTINUOUS
6,"[0.18184,0.94554,0.6608 ,0.09684,0.95763,0.06399]","[1.17434,0.39748,0.96366,0.9149 ,0.90526,1.64436]",CONTINUOUS
6,"[0.13854,0.65416,0.24935,0.98845,0.83698,0.68681]","[0.27265,0.27111,2.02298,1.17975,1.54365,0.70985]",CONTINUOUS
6,"[0.9218 ,0.96617,0.0191 ,0.70662,0.95347,0.48728]","[0.00828,1.31667,0.42119,1.425  ,1.31596,1.5129 ]",CONTINUOUS
6,"[0.17936,0.00384,0.32107,0.5193 ,0.95428,0.4124 ]","[2.53513,0.03153,0.52866,0.55401,0.50875,1.84193]",CONTINUOUS
6,"[0.89779,0.16158,0.60665,0.55089,0.41585,0.6361 ]","[0.63123,0.48962,1.28225,0.7251 ,2.34151,0.5303 ]",CONTINUOUS
6,"[0.2912 ,0.97295,0.0165 ,0.85493,0.85067,0.78976]","[1.23172,0.48506,1.10517,0.48849,1.64481,1.04475]",CONTINUOUS
6,"[0.0858 ,0.11197,0.66883,0.65382,0.28205,0.41315]","[0.69772,0.49157,0.48435,1.6377 ,1.08163,1.60702]",CONTINUOUS
6,"[0.99167,0.55569,0.67016,0.42028,0.43989,0.4798 ]","[1.08931,1.623  ,2.08791,0.17954,0.84883,0.17141]",CONTINUOUS
6,"[0.54671,0.89686,0.30516,0.66131,0.99911,0.23813]","[2.00406,0.94423,0.93665,0.89838,0.33939,0.87729]",CONTINUOUS
6,"[0.75288,0.24067,0.19166,0.44997,0.83997,0.21247]","[1.0317 ,0.59101,0.79024,1.52156,1.18284,0.88265]",CONTINUOUS
6,"[0.93652,0.06857,0.82427,0.39581,0.68616,0.96459]","[1.50822,0.14407,1.84959,0.77888,0.05714,1.66209]",CONTINUOUS
6,"[0.29672,0.8409 ,0.5788 ,0.31793,0.64424,0.72903]","[1.32896,0.44814,0.77176,1.00814,1.50189,0.9411 ]",CONTINUOUS
6,"[0.28476,0.19573,0.01742,0.82079,0.30623,0.33726]","[1.95614,0.23208,1.06495,0.47058,0.34655,1.92969]",CONTINUOUS
6,"[0.65842,0.99687,0.52738,0.27099,0.85033,0.77282]","[2.08428,0.28243,0.50667,1.33338,0.6049 ,1.18833]",CONTINUOUS
6,"[0.92294,0.26317,0.58641,0.87579,0.48131,0.73498]","[2.30991,1.27616,0.22762,0.91007,1.06363,0.21262]",CONTINUOUS
6,"[0.99512,0.5035 ,0.87856,0.91068,0.90579,0.89188]","[1.07725,0.13388,1.033  ,0.13058,2.1818 ,1.44349]",CONTINUOUS
6,"[0.27955,0.51337,0.48358,0.28905,0.52373,0.34548]","[1.83177,0.70921,0.35806,1.12166,1.21665,0.76265]",CONTINUOUS
6,"[0.35876,0.46774,0.46568,0.68145,0.15743,0.05804]","[1.75901,0.98991,0.35778,0.04393,0.45209,2.3973 ]",CONTINUOUS
6,"[0.60741,0.41244,0.31891,0.53129,0.31629,0.23161]","[1.09922,0.23669,1.45944,0.98206,1.53775,0.68484]",CONTINUOUS
6,"[0.72245,0.40426,0.35667,0.31063,0.01056,0.28327]","[0.2513 ,0.41814,1.92366,0.85057,0.85882,1.69751]",CONTINUOUS
6,"[0.97915,0.92441,0.17351,0.05473,0.48515,0.24829]","[1.21467,0.81313,1.65303,0.3189 ,0.60279,1.39748]",CONTINUOUS
6,"[0.38447,0.54586,0.4697 ,0.06177,0.026  ,0.04   ]","[1.43431,1.42912,1.28412,0.55137,0.70139,0.59969]",CONTINUOUS
6,"[0.48293,0.1222 ,0.49964,0.58159,0.37164,0.35658]","[1.10181,0.9423 ,0.81902,0.99641,0.99143,1.14902]",CONTINUOUS
6,"[0.34958,0.43212,0.48679,0.80934,0.824  ,0.26827]","[1.49144,1.39547,0.09739,1.12142,1.47168,0.42259]",CONTINUOUS
6,"[0.90378,0.77739,0.82062,0.81461,0.79437,0.6607 ]","[1.15557,1.07568,0.88151,1.17693,1.23883,0.47149]",CONTINUOUS
6,"[0.90068,0.76048,0.82241,0.22352,0.75045,0.79081]","[0.34907,1.05155,1.40385,0.79453,1.06432,1.33667]",CONTINUOUS
6,"[0.34937,0.26688,0.15979,0.72724,0.65876,0.63163]","[0.49006,0.06419,0.98596,1.44829,1.54793,1.46357]",CONTINUOUS
6,"[0.36268,0.75849,0.21651,0.96186,0.07001,0.88557]","[1.255  ,0.76678,0.73701,0.77467,1.04178,1.42476]",CONTINUOUS
6,"[0.78666,0.80241,0.71782,0.74233,0.71018,0.74998]","[2.56632,0.32945,1.15935,0.03134,1.81951,0.09404]",CORNER_PEAK
6,"[0.20077,0.55955,0.03959,0.17172,0.64269,0.82715]","[1.42734,0.82746,0.69349,0.39739,0.70368,1.95063]",CORNER_PEAK
6,"[0.06358,0.19885,0.24495,0.53449,0.9013 ,0.84919]","[1.39376,0.648  ,0.44053,2.15476,0.91201,0.45095]",CORNER_PEAK
6,"[0.0054 ,0.44252,0.7178 ,0.22632,0.20748,0.55926]","[1.81898,0.72354,0.59777,1.65297,0.56776,0.63898]",CORNER_PEAK
6,"[0.43994,0.45748,0.03371,0.95656,0.35197,0.41794]","[0.359  ,0.1782 ,1.72958,0.15201,1.46969,2.11151]",CORNER_PEAK
6,"[0.5684 ,0.31446,0.08053,0.70011,0.83441,0.87792]","[1.09913,1.78236,0.80196,0.59541,0.74304,0.9781 ]",CORNER_PEAK
6,"[0.59744,0.12242,0.46929,0.3652 ,0.06356,0.25352]","[2.09684,1.09962,0.34151,0.48642,1.37443,0.60118]",CORNER_PEAK
6,"[0.08294,0.21118,0.40619,0.29915,0.37295,0.98017]","[0.50451,1.57278,0.87473,0.72794,0.75362,1.56641]",CORNER_PEAK
6,"[0.50954,0.33655,0.56485,0.75477,0.87381,0.00955]","[1.22712,1.86257,1.65362,0.0843 ,1.08929,0.0831 ]",CORNER_PEAK
6,"[0.68315,0.21018,0.99514,0.55245,0.08813,0.53891]","[1.52757,1.40331,2.1341 ,0.24692,0.5415 ,0.1466 ]",CORNER_PEAK
6,"[0.8701 ,0.37399,0.30252,0.47792,0.7525 ,0.53397]","[0.2909 ,2.02227,0.0707 ,1.16399,1.49391,0.95823]",CORNER_PEAK
6,"[0.26657,0.51843,0.37027,0.30601,0.83179,0.28653]","[0.82485,1.80602,1.32371,0.33033,0.10613,1.60895]",CORNER_PEAK
6,"[0.11669,0.43547,0.03964,0.67411,0.90598,0.05643]","[1.29222,1.84805,0.51125,0.49469,0.47486,1.37892]",CORNER_PEAK
6,"[0.7349 ,0.99614,0.26423,0.17331,0.99702,0.09152]","[1.29367,0.52097,1.13722,0.89104,0.93161,1.22549]",CORNER_PEAK
6,"[0.45218,0.37077,0.88645,0.69116,0.76411,0.85993]","[1.36663,0.83002,1.6321 ,0.52139,0.91857,0.73129]",CORNER_PEAK
6,"[0.81905,0.35721,0.74883,0.46326,0.07685,0.81815]","[0.94822,1.32954,0.95549,1.03699,1.42288,0.30687]",CORNER_PEAK
6,"[0.06213,0.20962,0.60605,0.31419,0.91562,0.1953 ]","[1.22356,0.31351,1.29194,0.71395,1.62928,0.82776]",CORNER_PEAK
6,"[0.13897,0.06564,0.27999,0.08283,0.52247,0.68159]","[2.30143,0.02334,1.24133,0.24861,0.84811,1.33718]",CORNER_PEAK
6,"[0.09247,0.74494,0.63324,0.21974,0.06529,0.39367]","[1.93464,0.60507,1.24674,0.70971,1.2762 ,0.22764]",CORNER_PEAK
6,"[0.82438,0.70249,0.60991,0.81116,0.80395,0.63851]","[0.75664,1.17954,1.75383,1.14047,0.54535,0.62417]",CORNER_PEAK
6,"[0.38287,0.04533,0.40821,0.9422 ,0.0876 ,0.67211]","[1.18129,1.42988,1.28588,0.78925,0.3676 ,0.9461 ]",CORNER_PEAK
6,"[0.19286,0.7067 ,0.83221,0.65968,0.39585,0.97269]","[0.47201,1.06451,1.34986,0.6082 ,1.15146,1.35396]",CORNER_PEAK
6,"[0.45176,0.84599,0.67591,0.07717,0.68301,0.32435]","[0.33337,1.53897,0.55069,1.11695,0.72517,1.73485]",CORNER_PEAK
6,"[0.11188,0.92978,0.14098,0.05687,0.43665,0.89003]","[1.20287,0.25723,1.01556,1.2141 ,0.81137,1.49888]",CORNER_PEAK
6,"[0.9462 ,0.64911,0.55861,0.83498,0.11396,0.83763]","[0.82505,0.58024,0.26573,1.149  ,1.97923,1.20075]",CORNER_PEAK
6,"[0.1458 ,0.90918,0.01161,0.14668,0.84582,0.14009]","[0.29181,1.66995,1.58125,1.73572,0.21381,0.50746]",CORNER_PEAK
6,"[0.0836 ,0.70984,0.23439,0.92091,0.42417,0.0806 ]","[0.69728,0.97578,1.09364,1.24031,1.13721,0.85577]",CORNER_PEAK
6,"[0.08417,0.44578,0.72572,0.82304,0.22047,0.94797]","[1.19299,1.55079,0.53831,1.09902,0.39659,1.2223 ]",CORNER_PEAK
6,"[0.83587,0.6416 ,0.46232,0.43235,0.203  ,0.86195]","[0.06148,2.11047,0.42205,1.29194,1.14507,0.96899]",CORNER_PEAK
6,"[0.37312,0.49994,0.19792,0.46162,0.14222,0.68018]","[1.01838,1.10044,1.41004,0.19805,0.99422,1.27887]",CORNER_PEAK
6,"[0.0854 ,0.80365,0.67792,0.53125,0.58668,0.78683]","[1.38543,0.58242,0.60569,0.90509,2.03391,0.48745]",CORNER_PEAK
6,"[0.31564,0.71102,0.22855,0.00133,0.73747,0.86257]","[0.99732,0.75604,0.84425,1.24296,1.02498,1.13446]",CORNER_PEAK
6,"[0.94839,0.98278,0.98849,0.46993,0.84984,0.02651]","[0.63766,1.18367,0.69473,0.80382,1.45972,1.2204 ]",CORNER_PEAK
6,"[0.1611 ,0.23491,0.78838,0.90377,0.8384 ,0.0139 ]","[1.98952,0.11762,0.326  ,0.43782,1.51644,1.61259]",CORNER_PEAK
6,"[0.59518,0.22596,0.97745,0.80003,0.15091,0.05997]","[0.63918,1.20546,1.20559,1.53264,1.24729,0.16984]",CORNER_PEAK
6,"[0.50163,0.8697 ,0.58312,0.97108,0.11353,0.21137]","[1.66689,0.47949,0.8447 ,1.95144,0.2954 ,0.76208]",CORNER_PEAK
6,"[0.99962,0.84801,0.1623 ,0.48772,0.85139,0.24734]","[1.12391,1.34817,1.44116,0.21894,0.47543,1.39239]",CORNER_PEAK
6,"[0.80681,0.80762,0.19807,0.16364,0.3947 ,0.11947]","[1.28549,0.85594,1.25006,1.14241,1.14675,0.31935]",CORNER_PEAK
6,"[0.49618,0.42501,0.02102,0.25995,0.62894,0.12116]","[1.24272,1.35981,0.98105,1.08898,0.71851,0.60893]",CORNER_PEAK
6,"[0.70917,0.37058,0.52009,0.56732,0.15442,0.80758]","[1.34171,1.03938,0.29591,1.4935 ,0.03444,1.79506]",CORNER_PEAK
6,"[0.50928,0.94811,0.19606,0.92697,0.90181,0.54414]","[0.87958,0.98185,0.57892,1.8609 ,0.20753,1.49122]",CORNER_PEAK
6,"[0.86838,0.09848,0.01203,0.84318,0.34901,0.38851]","[1.32149,1.43869,0.19864,0.54879,1.7336 ,0.7588 ]",CORNER_PEAK
6,"[0.50983,0.93361,0.00967,0.44808,0.36223,0.7197 ]","[0.5194 ,1.42932,0.92774,1.43544,0.22967,1.45844]",CORNER_PEAK
6,"[0.51444,0.67932,0.71362,0.55524,0.32249,0.85529]","[0.43367,1.04423,0.75896,1.39636,1.55476,0.81203]",CORNER_PEAK
6,"[0.5854 ,0.25121,0.50447,0.82539,0.10337,0.56896]","[2.00234,0.39995,0.38018,1.44538,0.61373,1.15842]",CORNER_PEAK
6,"[0.34883,0.03041,0.31926,0.8868 ,0.26324,0.72148]","[1.6612 ,0.27203,0.49472,0.91991,0.86682,1.78531]",CORNER_PEAK
6,"[0.02729,0.66787,0.77139,0.50705,0.29715,0.00899]","[1.38203,1.165  ,1.26578,1.30131,0.22227,0.66361]",CORNER_PEAK
6,"[0.31368,0.15198,0.99521,0.95995,0.984  ,0.18495]","[0.03706,0.05236,2.20116,1.29222,0.12168,2.29551]",CORNER_PEAK
6,"[0.52854,0.26728,0.66003,0.41353,0.13382,0.69678]","[1.12321,1.97216,0.78262,0.95616,1.05929,0.10656]",CORNER_PEAK
6,"[0.93862,0.87832,0.66744,0.4472 ,0.86284,0.85911]","[0.493  ,0.51297,1.60777,1.12658,1.08789,1.17179]",CORNER_PEAK
6,"[0.85055,0.96395,0.35396,0.18055,0.99321,0.05843]","[0.77532,2.61623,0.17067,0.01188,1.18822,1.23768]",DISCONTINUOUS
6,"[0.9121 ,0.83161,0.30068,0.38893,0.67155,0.56414]","[0.91632,0.69161,1.31909,0.54697,1.25169,1.27432]",DISCONTINUOUS
6,"[0.53284,0.39972,0.22156,0.5682 ,0.57849,0.61437]","[1.33551,0.8075 ,1.57535,0.78319,1.07222,0.42623]",DISCONTINUOUS
6,"[0.36696,0.35279,0.874  ,0.59978,0.66843,0.5537 ]","[1.85446,0.70729,1.76466,0.32241,0.68582,0.66535]",DISCONTINUOUS
6,"[0.70721,0.0943 ,0.72541,0.70538,0.3959 ,0.20872]","[0.78378,1.40178,0.95437,1.23863,0.93844,0.68301]",DISCONTINUOUS
6,"[0.29222,0.81085,0.00865,0.8591 ,0.77643,0.66337]","[2.24625,0.23645,1.90045,0.3133 ,1.11059,0.19296]",DISCONTINUOUS
6,"[0.04382,0.65778,0.03267,0.17163,0.12129,0.53294]","[1.93288,1.74144,0.00827,1.13434,0.08378,1.0993 ]",DISCONTINUOUS
6,"[0.82207,0.18756,0.49925,0.15965,0.09186,0.76115]","[2.16533,0.08068,2.11522,1.26605,0.30862,0.06409]",DISCONTINUOUS
6,"[0.50464,0.70929,0.56218,0.91543,0.64621,0.58484]","[1.03764,0.20923,1.00537,0.61643,0.43778,2.69355]",DISCONTINUOUS
6,"[0.93802,0.43968,0.01695,0.44917,0.50102,0.23118]","[0.47018,0.21393,3.29523,0.41456,0.87224,0.73385]",DISCONTINUOUS
6,"[0.97979,0.83134,0.02761,0.52456,0.14586,0.81316]","[0.66953,1.11675,1.63375,0.72778,1.53261,0.31957]",DISCONTINUOUS
6,"[0.76514,0.65105,0.48554,0.72786,0.18308,0.97857]","[0.55897,0.5593 ,0.96225,1.92407,1.4381 ,0.55731]",DISCONTINUOUS
6,"[0.21076,0.68803,0.62604,0.2018 ,0.14658,0.15673]","[0.74448,1.17087,1.11693,1.2126 ,1.00236,0.75276]",DISCONTINUOUS
6,"[0.01145,0.59502,0.02611,0.19988,0.07883,0.88244]","[0.31607,1.4172 ,1.60605,0.98646,0.53201,1.14221]",DISCONTINUOUS
6,"[0.89974,0.89059,0.22809,0.73054,0.56794,0.40931]","[1.47963,1.55022,0.98954,0.2036 ,1.21288,0.56413]",DISCONTINUOUS
6,"[0.52615,0.5353 ,0.61139,0.44528,0.2585 ,0.10178]","[0.80988,1.53335,0.77508,1.40976,0.59836,0.87357]",DISCONTINUOUS
6,"[0.29041,0.63387,0.22893,0.06543,0.10004,0.61517]","[1.5009 ,1.03535,1.02122,1.57564,0.0554 ,0.81148]",DISCONTINUOUS
6,"[0.3533 ,0.54604,0.13111,0.72348,0.99227,0.97816]","[0.20442,0.2488 ,1.77596,0.61333,1.82686,1.33062]",DISCONTINUOUS
6,"[0.51635,0.30367,0.50927,0.71587,0.51717,0.81768]","[1.39768,0.22   ,1.32305,1.05774,1.01473,0.98681]",DISCONTINUOUS
6,"[0.29539,0.74887,0.18161,0.78424,0.95784,0.5046 ]","[1.35096,0.26537,1.46739,0.32152,1.26401,1.33074]",DISCONTINUOUS
6,"[0.73102,0.21924,0.88967,0.25868,0.32908,0.95463]","[0.57692,1.29299,1.12251,0.32547,0.86315,1.81897]",DISCONTINUOUS
6,"[0.7033 ,0.92713,0.44428,0.64333,0.29433,0.42319]","[1.59506,0.09002,0.85209,0.46742,1.45465,1.54077]",DISCONTINUOUS
6,"[0.30396,0.64883,0.30011,0.2947 ,0.03972,0.16083]","[1.24661,0.04498,1.67243,0.82001,1.42739,0.78857]",DISCONTINUOUS
6,"[0.54329,0.01343,0.03038,0.01419,0.66068,0.77636]","[2.31572,0.60727,1.23313,0.97744,0.69446,0.17197]",DISCONTINUOUS
6,"[0.30203,0.78206,0.83237,0.61779,0.10328,0.31467]","[0.20174,1.67263,0.59373,1.4097 ,0.48939,1.6328 ]",DISCONTINUOUS
6,"[0.66206,0.61046,0.86552,0.61849,0.56148,0.46706]","[1.55255,0.37655,1.70095,0.85435,0.99333,0.52228]",DISCONTINUOUS
6,"[0.63864,0.08196,0.09611,0.70669,0.86638,0.49944]","[0.96298,1.27509,0.59562,0.74857,1.21409,1.20366]",DISCONTINUOUS
6,"[0.60056,0.90786,0.23889,0.10301,0.44549,0.08416]","[0.11307,0.77922,0.90847,1.94552,2.06517,0.18854]",DISCONTINUOUS
6,"[0.29742,0.46297,0.00745,0.88456,0.86735,0.50571]","[0.92109,0.22104,1.7072 ,1.06456,0.75846,1.32765]",DISCONTINUOUS
